id,fecha,produccion(Wh)
14,16/08/2019,14661.94754
14,17/08/2019,14661.94754
14,18/08/2019,14661.94754
14,19/08/2019,14661.94754
14,20/08/2019,14661.94754
14,21/08/2019,14661.94754
14,22/08/2019,14661.94754
14,23/08/2019,14661.94754
14,24/08/2019,14661.94754
14,25/08/2019,14661.94754
14,26/08/2019,14661.94754
14,27/08/2019,14661.94754
14,28/08/2019,14661.94754
14,29/08/2019,14661.94754
14,30/08/2019,14661.94754
14,31/08/2019,14661.94754
14,01/09/2019,15263.10655
14,02/09/2019,15263.10655
14,03/09/2019,20187.5547
14,04/09/2019,11152.79
14,05/09/2019,13321.6338
14,06/09/2019,17642.5059
14,07/09/2019,13928.1396
14,08/09/2019,19589.7422
14,09/09/2019,16320.9521
14,10/09/2019,7847.9092
14,11/09/2019,14388.5049
14,12/09/2019,18878.0723
14,13/09/2019,15941.8838
14,14/09/2019,15626.1104
14,15/09/2019,21154.2383
14,16/09/2019,13942.7676
14,17/09/2019,17841.1758
14,18/09/2019,13484.6045
14,19/09/2019,12462.2461
14,20/09/2019,19039.5781
14,21/09/2019,22438.2988
14,22/09/2019,21194.0684
14,23/09/2019,21619.4355
14,24/09/2019,16936.1719
14,25/09/2019,11710.9189
14,26/09/2019,21103.7207
14,27/09/2019,19799.0898
14,28/09/2019,10557.3301
14,29/09/2019,12137.6611
14,30/09/2019,6366.4287
14,01/10/2019,13017.1318
14,02/10/2019,22576.0215
14,03/10/2019,21434.6152
14,04/10/2019,15431.8369
14,05/10/2019,15997.4688
14,06/10/2019,18347.4531
14,07/10/2019,22809.8301
14,08/10/2019,9005.0449
14,09/10/2019,17655.8438
14,10/10/2019,13340.9893
14,11/10/2019,20879.7812
14,12/10/2019,12615.3975
14,13/10/2019,21412.7969
14,14/10/2019,20205.3145
14,15/10/2019,18624.1699
14,16/10/2019,10741.084
14,17/10/2019,7942.6704
14,18/10/2019,9702.0059
14,19/10/2019,16948.168
14,20/10/2019,15958.7656
14,21/10/2019,22809.9668
14,22/10/2019,14036.1426
14,23/10/2019,14839.2207
14,24/10/2019,15800.709
14,25/10/2019,8222
14,26/10/2019,16739.9707
14,27/10/2019,15756.8721
14,28/10/2019,14994.1934
14,29/10/2019,16452.6445
14,30/10/2019,9831.3262
14,31/10/2019,11235.8428
14,01/11/2019,15459.9521
14,02/11/2019,7290.3481
14,03/11/2019,12218.2539
14,04/11/2019,11144.4521
14,05/11/2019,12911.6445
14,06/11/2019,16641.7656
14,07/11/2019,18036.6113
14,08/11/2019,18895.0859
14,09/11/2019,18531.7168
14,10/11/2019,12865.8115
14,11/11/2019,13111.9385
14,12/11/2019,15507.248
14,13/11/2019,13851.5264
14,14/11/2019,13951.2578
14,15/11/2019,13093.5938
14,16/11/2019,9864.1484
14,17/11/2019,14893.1738
14,18/11/2019,13036.9951
14,19/11/2019,14828.043
14,20/11/2019,12676.1426
14,21/11/2019,15900.8242
14,22/11/2019,14032.6689
14,23/11/2019,14968.5967
14,24/11/2019,14260.5586
14,25/11/2019,16248.2822
14,26/11/2019,15589.416
14,27/11/2019,15367.5586
14,28/11/2019,16324.7656
14,29/11/2019,15820.8516
14,30/11/2019,15890.5352
14,01/12/2019,16287.416
14,02/12/2019,16001.71
14,03/12/2019,16055.1787
14,04/12/2019,15580.7988
14,05/12/2019,15321.168
14,06/12/2019,15650.7852
14,07/12/2019,15375.7627
14,08/12/2019,15189.9854
14,09/12/2019,15007.6367
14,10/12/2019,14876.7422
14,11/12/2019,13965.4707
14,12/12/2019,14803.7568
14,13/12/2019,14621.376
14,14/12/2019,14525.3516
14,15/12/2019,14358.2939
14,16/12/2019,14475.5576
14,17/12/2019,14122.3125
14,18/12/2019,14427.3125
14,19/12/2019,14223.7676
14,20/12/2019,7443.7065
14,21/12/2019,8212.8457
14,22/12/2019,10871.4502
14,23/12/2019,12926.8662
14,24/12/2019,14435.5869
14,25/12/2019,13311.0186
14,26/12/2019,13592.877
14,27/12/2019,14083.4385
14,28/12/2019,10630.2793
14,29/12/2019,7748.1982
14,30/12/2019,13820.8213
14,31/12/2019,13303.4287
14,01/01/2020,14298.4014
14,02/01/2020,7134.6875
14,03/01/2020,11723.4033
14,04/01/2020,13635.9307
14,05/01/2020,14494.7705
14,06/01/2020,14591.6748
14,07/01/2020,13983.1973
14,08/01/2020,14389.6592
14,09/01/2020,14439.6201
14,10/01/2020,14704.1963
14,11/01/2020,14867.3076
14,12/01/2020,13980.5068
14,13/01/2020,14674.0664
14,14/01/2020,14458.1396
14,15/01/2020,15171.6279
14,16/01/2020,14480.7607
14,17/01/2020,14234.3779
14,18/01/2020,8871.9209
14,19/01/2020,7681.7627
14,20/01/2020,6079.3257
14,21/01/2020,14086.2988
14,22/01/2020,12135.6074
14,23/01/2020,6173.439
14,24/01/2020,8522.915
14,25/01/2020,14416.0215
14,26/01/2020,13917.6641
14,27/01/2020,16571.834
14,28/01/2020,15016.6895
14,29/01/2020,16888.9414
14,30/01/2020,12197.9385
14,31/01/2020,11737.292
14,01/02/2020,13647.335
14,02/02/2020,8710.4736
14,03/02/2020,10180.377
14,04/02/2020,12125.8203
14,05/02/2020,5129.2969
14,06/02/2020,16587.7812
14,07/02/2020,14706.8594
14,08/02/2020,15417.1777
14,09/02/2020,16805.6133
14,10/02/2020,17131.3242
14,11/02/2020,16146.624
14,12/02/2020,17103.7598
14,13/02/2020,16176.2168
14,14/02/2020,16204.3193
14,15/02/2020,14359.083
14,16/02/2020,16563.3203
14,17/02/2020,16775
14,18/02/2020,16627.9941
14,19/02/2020,16450.5859
14,20/02/2020,16199.0068
14,21/02/2020,16517.166
14,22/02/2020,15888.9258
14,23/02/2020,16435.3906
14,24/02/2020,16835.3418
14,25/02/2020,17287.2441
14,26/02/2020,17181.6992
14,27/02/2020,14686.6152
14,28/02/2020,15423.9082
14,29/02/2020,13332.9131
14,01/03/2020,14554.6699
14,02/03/2020,12109.0947
14,03/03/2020,17414.4707
14,04/03/2020,16852.1543
14,05/03/2020,14165.4971
14,06/03/2020,13994.5049
14,07/03/2020,13073.8818
14,08/03/2020,15426.9121
14,09/03/2020,15057.1816
14,10/03/2020,12414.3096
14,11/03/2020,10406.001
14,12/03/2020,12433.6943
14,13/03/2020,10233.6943
14,14/03/2020,12795.5098
14,15/03/2020,12863.1797
14,16/03/2020,9412.4053
14,17/03/2020,13429.5186
14,18/03/2020,12009.5498
14,19/03/2020,13940.8066
14,20/03/2020,13043.416
14,21/03/2020,12066.2832
14,22/03/2020,14128.8516
14,23/03/2020,16391.8145
14,24/03/2020,15461.5879
14,25/03/2020,16223.4629
14,26/03/2020,16150.5195
14,27/03/2020,16662.4375
14,28/03/2020,16603.252
14,29/03/2020,16079.9082
14,30/03/2020,15887.3564
14,31/03/2020,15904.9902
14,01/04/2020,11640.2998
14,02/04/2020,12517.0156
14,03/04/2020,13557.8262
14,04/04/2020,15478.6963
14,05/04/2020,15901.4502
14,06/04/2020,14802.0928
14,07/04/2020,15671.8643
14,08/04/2020,15476.2275
14,09/04/2020,15142.2188
14,21/04/2020,2230.498
14,22/04/2020,14213.79
14,23/04/2020,12811.9629
14,24/04/2020,14288.0518
14,25/04/2020,8834.6475
14,26/04/2020,10766.1025
14,27/04/2020,15628.4727
14,28/04/2020,8659.3457
14,29/04/2020,13758.9512
14,30/04/2020,13217.3145
14,01/05/2020,12682.1279
14,02/05/2020,15333.499
14,03/05/2020,16864.877
14,04/05/2020,14397.3506
14,05/05/2020,11554.3682
14,06/05/2020,13951.4834
14,07/05/2020,8422.7412
14,08/05/2020,8027.8452
14,09/05/2020,10254.0068
14,10/05/2020,13156.0928
14,11/05/2020,9776.8525
14,12/05/2020,12140.0537
14,13/05/2020,15460.9258
14,14/05/2020,13501.2734
14,15/05/2020,13623.9482
14,16/05/2020,14036.1738
14,17/05/2020,16514.2344
14,18/05/2020,13086.4473
14,19/05/2020,13549.7852
14,20/05/2020,13250.6631
14,21/05/2020,12910.7676
14,22/05/2020,12830.1416
14,23/05/2020,13640.9854
14,24/05/2020,14597.959
14,25/05/2020,15859.4785
14,26/05/2020,15532.707
15,23/01/2019,23527.5684
15,24/01/2019,22795.5195
15,25/01/2019,23077.8125
15,26/01/2019,23329.9668
15,27/01/2019,23408.752
15,28/01/2019,23803.7754
15,29/01/2019,22728.9199
15,30/01/2019,23068.4961
15,31/01/2019,23770.1504
15,01/02/2019,22783.9883
15,02/02/2019,22993.3926
15,03/02/2019,22842.1973
15,04/02/2019,22378.6035
15,05/02/2019,22754.1562
15,06/02/2019,22506.3926
15,07/02/2019,22507.7812
15,08/02/2019,17917.6016
15,09/02/2019,18542.1992
15,10/02/2019,24085.0371
15,11/02/2019,23628.9922
15,12/02/2019,19264.8477
15,13/02/2019,16249.7236
15,14/02/2019,23836.332
15,15/02/2019,25628.7012
15,16/02/2019,25164.6309
15,17/02/2019,25613.4883
15,18/02/2019,26162
15,19/02/2019,26599.1055
15,20/02/2019,26882.7773
15,21/02/2019,26755.832
15,22/02/2019,22601.6816
15,23/02/2019,22566.916
15,24/02/2019,17650.9492
15,25/02/2019,21370.5938
15,26/02/2019,27000.4023
15,27/02/2019,27617.9316
15,28/02/2019,27552.8789
15,01/03/2019,26970.2812
15,02/03/2019,27148.6113
15,03/03/2019,26378.3379
15,04/03/2019,16661.2969
15,05/03/2019,25966.1836
15,06/03/2019,27285.5781
15,07/03/2019,27787.5254
15,08/03/2019,25699.0332
15,09/03/2019,26174.9648
15,10/03/2019,26632.5312
15,11/03/2019,27112.3652
15,12/03/2019,28811.7441
15,13/03/2019,28860.4863
15,14/03/2019,26328.4473
15,15/03/2019,24344.7539
15,16/03/2019,21988.4648
15,17/03/2019,19383.3711
15,18/03/2019,24898.7988
15,19/03/2019,29080.2109
15,20/03/2019,30751.4082
15,21/03/2019,23503.6621
15,22/03/2019,23167.0566
15,23/03/2019,29905.6855
15,24/03/2019,29878.5605
15,25/03/2019,30173.0566
15,26/03/2019,31635.3633
15,27/03/2019,31150.959
15,28/03/2019,30534.043
15,29/03/2019,28964.7246
15,30/03/2019,24861.6641
15,31/03/2019,22390.0879
15,01/04/2019,24748.5879
15,02/04/2019,23677.6699
15,03/04/2019,24507.0234
15,04/04/2019,25761.9531
15,05/04/2019,21098.7715
15,06/04/2019,20268.0996
15,07/04/2019,27585.0078
15,08/04/2019,22455.3945
15,09/04/2019,26359.1035
15,10/04/2019,30607.5918
15,11/04/2019,30571.8652
15,12/04/2019,31248.1797
15,13/04/2019,31676.3633
15,14/04/2019,29380.9355
15,15/04/2019,27656.7148
15,16/04/2019,27456.8184
15,17/04/2019,27018.3438
15,18/04/2019,31280.4336
15,19/04/2019,25402.043
15,20/04/2019,30411.4082
15,21/04/2019,30106.916
15,22/04/2019,25978.207
15,23/04/2019,25303.8457
15,24/04/2019,26967.0391
15,25/04/2019,28446.502
15,26/04/2019,25219.7285
15,27/04/2019,22663.6738
15,28/04/2019,19553.5879
15,29/04/2019,19080.2891
15,30/04/2019,24995.6309
15,01/05/2019,26211.584
15,02/05/2019,27539.1504
15,03/05/2019,19780.3906
15,04/05/2019,20633.3789
15,05/05/2019,19996.0371
15,06/05/2019,26540.1953
15,07/05/2019,30160.2285
15,08/05/2019,31727.2285
15,09/05/2019,28170.1855
15,10/05/2019,30814.6758
15,11/05/2019,27036.1992
15,12/05/2019,24836.6152
15,13/05/2019,25375.5801
15,14/05/2019,28128.3164
15,15/05/2019,25013.5566
15,16/05/2019,20508.5625
15,17/05/2019,18547.7051
15,18/05/2019,25190.1523
15,19/05/2019,32414.6602
15,20/05/2019,27363.8867
15,21/05/2019,29344.834
15,22/05/2019,29516.3418
15,23/05/2019,29949.9023
15,24/05/2019,28063.709
15,25/05/2019,28985.3242
15,26/05/2019,27732.7754
15,27/05/2019,29551.5664
15,28/05/2019,31049.4512
15,29/05/2019,29174.75
15,30/05/2019,25742.1328
15,31/05/2019,25117.0898
15,01/06/2019,20603.332
15,02/06/2019,15328.8242
15,03/06/2019,13075.4043
15,04/06/2019,16199.8379
15,05/06/2019,15615.1338
15,06/06/2019,20531.5566
15,07/06/2019,22283.9395
15,08/06/2019,25124.7578
15,09/06/2019,34203.8164
15,10/06/2019,34609.3125
15,11/06/2019,26747.3926
15,12/06/2019,30513.8379
15,13/06/2019,16701.9297
15,14/06/2019,19786.873
15,15/06/2019,32027.2637
15,16/06/2019,31543.9238
15,17/06/2019,30730.9551
15,18/06/2019,26475.4199
15,19/06/2019,23182.9004
15,20/06/2019,28247.2676
15,21/06/2019,29032.7754
15,22/06/2019,23350.791
15,23/06/2019,21052.6465
15,24/06/2019,14116.3877
15,25/06/2019,18262.082
15,26/06/2019,21260.9883
15,27/06/2019,25802.7227
15,28/06/2019,27981.8789
15,29/06/2019,23419.3457
15,30/06/2019,26321.2383
15,01/07/2019,19576.0586
15,02/07/2019,20493.6406
15,03/07/2019,19745.3066
15,04/07/2019,24000.3965
15,05/07/2019,29733.4062
15,06/07/2019,27065.6816
15,07/07/2019,26697.7695
15,08/07/2019,5822.1353
15,09/07/2019,28096.5938
15,10/07/2019,19168.8809
15,11/07/2019,16025.9307
15,12/07/2019,22189.5547
15,13/07/2019,23408.332
15,14/07/2019,24836.6504
15,15/07/2019,28165.3262
15,16/07/2019,23932.0898
15,17/07/2019,19394.6953
15,18/07/2019,25492.8457
15,19/07/2019,21754.7637
15,20/07/2019,23647.918
15,21/07/2019,22900.7109
15,22/07/2019,26156.9258
15,23/07/2019,22156.7754
15,24/07/2019,18842.7383
15,25/07/2019,11955.0303
15,26/07/2019,14552.0479
15,27/07/2019,29566.7695
15,28/07/2019,29585.832
15,29/07/2019,25917.6191
15,30/07/2019,27243.6387
15,31/07/2019,24175.4961
15,01/08/2019,30656.9141
15,02/08/2019,26291.0801
15,03/08/2019,29855.4082
15,04/08/2019,23680.4062
15,05/08/2019,20897.4512
15,06/08/2019,19378.8184
15,07/08/2019,6060.5737
15,16/08/2019,4447.5981
15,17/08/2019,25836.5742
15,18/08/2019,24705.5469
15,19/08/2019,17618.168
15,20/08/2019,27104.1172
15,21/08/2019,24031.1406
15,22/08/2019,17328.1895
15,23/08/2019,21048.4512
15,24/08/2019,25937.127
15,25/08/2019,27238.873
15,26/08/2019,15021.8984
15,27/08/2019,26592.1152
15,28/08/2019,23980.1074
15,29/08/2019,26809.3418
15,30/08/2019,28049.9297
15,31/08/2019,31977.7109
15,01/09/2019,32080.8438
15,02/09/2019,25951.8418
15,03/09/2019,23555.9395
15,04/09/2019,18832.293
15,05/09/2019,21153.3008
15,06/09/2019,21285.2148
15,07/09/2019,19749.0859
15,08/09/2019,29465.4395
15,09/09/2019,21013.6113
15,10/09/2019,16197.8096
15,11/09/2019,21344.752
15,12/09/2019,15756.3809
15,13/09/2019,11247.9033
15,14/09/2019,12101.79
15,15/09/2019,28319.9141
15,16/09/2019,25402.1582
15,17/09/2019,25500.5508
15,18/09/2019,18860.4473
15,19/09/2019,21295.6406
15,20/09/2019,23472.1035
15,21/09/2019,26722.9492
15,22/09/2019,25518.1797
15,23/09/2019,27372.6699
15,24/09/2019,23372.6289
15,25/09/2019,18939.9805
15,26/09/2019,25016.4316
15,27/09/2019,27084.9961
15,28/09/2019,21644.3867
15,29/09/2019,11985.9131
15,30/09/2019,19399.9375
15,01/10/2019,23656.8145
15,02/10/2019,26376.5137
15,03/10/2019,24119.209
15,04/10/2019,21214.7227
15,05/10/2019,20943.0039
15,06/10/2019,28086.3809
15,07/10/2019,21208.834
15,08/10/2019,11369.1348
15,09/10/2019,24234.6445
15,10/10/2019,22948.9688
15,11/10/2019,21936.709
15,12/10/2019,21415.3574
15,13/10/2019,25326.9648
15,14/10/2019,25204.8691
15,15/10/2019,25206.666
15,16/10/2019,7083.4644
15,17/10/2019,8798.3545
15,18/10/2019,18734.373
15,19/10/2019,24291.6758
15,20/10/2019,22553.2207
15,21/10/2019,24314.4707
15,22/10/2019,14813.5986
15,23/10/2019,19386.7422
15,24/10/2019,18000.1328
15,25/10/2019,12779.2861
15,26/10/2019,16618.0859
15,27/10/2019,19366.0176
15,28/10/2019,21411.3086
15,29/10/2019,19529.7695
15,30/10/2019,17546.3281
15,31/10/2019,15995.2949
15,01/11/2019,22180.7637
15,02/11/2019,10515.1572
15,03/11/2019,17565.6133
15,04/11/2019,19111.1738
15,05/11/2019,19116.2031
15,06/11/2019,18561.2539
15,07/11/2019,23203.0098
15,08/11/2019,22436.6855
15,09/11/2019,22078.4648
15,10/11/2019,22598.2578
15,11/11/2019,18699.4824
15,12/11/2019,19332.9141
15,13/11/2019,18113.166
15,14/11/2019,20831.4277
15,15/11/2019,16497.4258
15,16/11/2019,16932.7969
15,17/11/2019,20614.752
15,18/11/2019,20970.0488
15,19/11/2019,19837.0898
15,20/11/2019,19431.5527
15,21/11/2019,19821.9082
15,22/11/2019,21254.8418
15,23/11/2019,21370.6133
15,24/11/2019,21415.3477
15,25/11/2019,21228.541
15,26/11/2019,21110.9844
15,27/11/2019,20871.7344
15,28/11/2019,20730.8008
15,29/11/2019,19729.5156
15,30/11/2019,20534.2109
15,01/12/2019,20988.375
15,02/12/2019,16377.8564
15,03/12/2019,20488.9785
15,04/12/2019,20410.3906
15,05/12/2019,20004.3711
15,06/12/2019,20306.2832
15,07/12/2019,20424.0352
15,08/12/2019,19866.1582
15,09/12/2019,20109.8613
15,10/12/2019,19382.8457
15,11/12/2019,17080.7637
15,12/12/2019,19075.7969
15,13/12/2019,19099.7422
15,14/12/2019,19811.0703
15,15/12/2019,19451.6191
15,16/12/2019,19275.1113
15,17/12/2019,18106.5801
15,18/12/2019,12637.5361
15,19/12/2019,18047.8125
15,20/12/2019,11323.9424
15,21/12/2019,12471.7617
15,22/12/2019,5207.8594
15,23/12/2019,18637.6152
15,24/12/2019,19908.1191
15,25/12/2019,19526.9395
15,26/12/2019,19333.0684
15,27/12/2019,18409.5898
15,28/12/2019,16621.8691
15,29/12/2019,14663.7715
15,30/12/2019,19556.2832
15,31/12/2019,19513.4961
15,01/01/2020,18657.6797
15,02/01/2020,12608.5752
15,03/01/2020,17145.1191
15,04/01/2020,18620.1992
15,05/01/2020,20047.1836
15,06/01/2020,19552.8574
15,07/01/2020,19079.1992
15,08/01/2020,19314.9531
15,09/01/2020,19592.9434
15,10/01/2020,19485.5117
15,11/01/2020,19218.7539
15,12/01/2020,18457.2578
15,13/01/2020,18855.123
15,14/01/2020,18746.9453
15,15/01/2020,19060.7461
15,16/01/2020,16432.7578
15,17/01/2020,17401.3086
15,18/01/2020,16581.957
15,19/01/2020,6029.417
15,20/01/2020,5248.4521
15,21/01/2020,19812.4746
15,22/01/2020,23260.4688
15,23/01/2020,14903.8516
15,24/01/2020,16190.5684
15,25/01/2020,21915.7793
15,26/01/2020,18146.8203
15,27/01/2020,22949.668
15,28/01/2020,24047.332
15,29/01/2020,23534.5352
15,30/01/2020,20264.8828
15,31/01/2020,21158.2207
15,01/02/2020,17176.9941
15,02/02/2020,14848.3027
15,03/02/2020,11807.9023
15,04/02/2020,15246.4609
15,05/02/2020,7349.3296
15,06/02/2020,25102.8145
15,07/02/2020,22124.5254
15,08/02/2020,23193.627
15,09/02/2020,24289.9375
15,10/02/2020,23269.0156
15,11/02/2020,23282.4121
15,12/02/2020,23749.5547
15,13/02/2020,22181.9512
15,14/02/2020,21885.918
15,15/02/2020,23856.8164
15,16/02/2020,25352.9707
15,17/02/2020,25824.8223
15,18/02/2020,25804.4746
15,19/02/2020,25740.0742
15,20/02/2020,25989.1914
15,21/02/2020,25992.1914
15,22/02/2020,25508.541
15,23/02/2020,25165.1914
15,24/02/2020,25669.9707
15,25/02/2020,26176.6172
15,26/02/2020,24693.8535
15,27/02/2020,24835.918
15,28/02/2020,25024.959
15,29/02/2020,25393.6152
15,01/03/2020,24200.6816
15,02/03/2020,17328.2207
15,03/03/2020,26605.959
15,04/03/2020,26036.6113
15,05/03/2020,22687.8359
15,06/03/2020,15174.9814
15,07/03/2020,23359.3828
15,08/03/2020,25834.1738
15,09/03/2020,25858.3086
15,10/03/2020,23984.4453
15,11/03/2020,17259.6895
15,12/03/2020,25265.7676
15,13/03/2020,22911.8418
15,14/03/2020,22983.2012
15,15/03/2020,21649.0664
15,16/03/2020,18387.8789
15,17/03/2020,22881.6621
15,18/03/2020,23022.1973
15,19/03/2020,26039.9844
15,20/03/2020,27921.2266
15,21/03/2020,27377.6797
15,22/03/2020,29743.668
15,23/03/2020,30439.8125
15,24/03/2020,29956.0254
15,25/03/2020,29199.1328
15,26/03/2020,29245.4121
15,27/03/2020,29584.5527
15,28/03/2020,29499.2695
15,29/03/2020,28480.5176
15,30/03/2020,29065.7891
15,31/03/2020,29291.0449
15,01/04/2020,27278.5742
15,02/04/2020,25217.7793
15,03/04/2020,24843.1895
15,04/04/2020,26147.2812
15,05/04/2020,29394.8945
15,06/04/2020,28036.6621
15,07/04/2020,22094.0957
15,08/04/2020,28656.9609
15,09/04/2020,25704.1289
15,10/04/2020,27319.623
15,11/04/2020,30020.248
15,12/04/2020,30014.4746
15,13/04/2020,30252.4531
15,14/04/2020,29030.7246
15,15/04/2020,26232.2051
15,16/04/2020,25787.0586
15,17/04/2020,26427.8574
15,18/04/2020,23423.002
15,19/04/2020,24019.8086
15,20/04/2020,27868.3906
15,21/04/2020,25680.9297
15,22/04/2020,27326.6953
15,23/04/2020,23426.7988
15,24/04/2020,22221.4961
15,25/04/2020,24828.4648
15,26/04/2020,24344.0645
15,27/04/2020,32742.5977
15,28/04/2020,24975.3438
15,29/04/2020,24967.4941
15,30/04/2020,27519.9453
15,01/05/2020,24196.9102
15,02/05/2020,32825.1055
15,03/05/2020,33385.6523
15,04/05/2020,32658.7637
15,05/05/2020,28344.5137
15,06/05/2020,29665.4902
15,07/05/2020,12465.9561
15,08/05/2020,26116.2383
15,09/05/2020,22073.8574
15,10/05/2020,25241.1055
15,11/05/2020,23923.9199
15,12/05/2020,26112.1699
15,13/05/2020,25565.4531
15,14/05/2020,27001.1934
15,15/05/2020,22994.123
15,16/05/2020,29330.002
15,17/05/2020,31173.6523
15,18/05/2020,27561.3691
15,19/05/2020,28572.9688
15,20/05/2020,25260.1621
15,21/05/2020,20297.457
15,22/05/2020,26643.4902
15,23/05/2020,27661.6621
15,24/05/2020,25192.5332
15,25/05/2020,31702.0566
15,26/05/2020,31795.752
16,11/07/2017,2182.063
16,12/07/2017,8280.2559
16,13/07/2017,11427.6807
16,14/07/2017,13866.4883
16,15/07/2017,14555.9004
16,16/07/2017,14438.8545
16,18/07/2017,6756.2642
16,19/07/2017,8813.6016
16,20/07/2017,10994.7998
16,21/07/2017,10679.2402
16,22/07/2017,10311.085
16,23/07/2017,8311.0762
16,24/07/2017,8689.9883
16,25/07/2017,6961.2402
16,26/07/2017,8716.0029
16,27/07/2017,9345.541
16,28/07/2017,14106.2236
16,29/07/2017,14859.8438
16,30/07/2017,14839.7695
16,31/07/2017,14607.8994
16,01/08/2017,11873.9512
16,02/08/2017,11963.5615
16,03/08/2017,10514.75
16,04/08/2017,8564.6455
16,05/08/2017,11547.1816
16,06/08/2017,11930.7529
16,07/08/2017,14222.6445
16,08/08/2017,13446.3184
16,09/08/2017,9268.5664
16,10/08/2017,2536.6885
16,11/08/2017,10633.0488
16,12/08/2017,10423.0869
16,13/08/2017,11690.1279
16,14/08/2017,11396.7207
16,15/08/2017,12688.7246
16,16/08/2017,10520.6436
16,17/08/2017,8050.8276
16,18/08/2017,14414.2373
16,19/08/2017,12823.7705
16,20/08/2017,13540.2471
16,21/08/2017,10850.9395
16,22/08/2017,12939.4668
16,23/08/2017,11014.2686
16,24/08/2017,13778.7793
16,25/08/2017,6852.3926
16,26/08/2017,9133.7842
16,27/08/2017,7948.3184
16,28/08/2017,8606.8135
16,29/08/2017,4517.0771
16,30/08/2017,4470.0562
16,31/08/2017,6967.7979
16,01/09/2017,7564.0146
16,02/09/2017,5566.7275
16,03/09/2017,4683.3247
16,04/09/2017,5568.5488
16,05/09/2017,6424.2861
16,06/09/2017,7204.9419
16,07/09/2017,6993.1807
16,08/09/2017,8307.4082
16,09/09/2017,3818.0254
16,10/09/2017,4540.9434
16,11/09/2017,15359.8398
16,12/09/2017,13656.6748
16,13/09/2017,9598.8203
16,14/09/2017,12703.1846
16,15/09/2017,15058.082
16,16/09/2017,13415.4795
16,17/09/2017,12913.5244
16,18/09/2017,12337.1484
16,19/09/2017,14311.2197
16,20/09/2017,9429.7441
16,21/09/2017,8448.2539
16,22/09/2017,7367.5278
16,23/09/2017,7087.314
16,24/09/2017,6439.6631
16,25/09/2017,6757.0293
16,26/09/2017,11003.2969
16,27/09/2017,9066.5176
16,28/09/2017,3925.7097
16,29/09/2017,2544.9004
16,30/09/2017,2572.8538
16,01/10/2017,8321.8066
16,02/10/2017,6755.731
16,03/10/2017,6057.1714
16,04/10/2017,2901.6392
16,05/10/2017,9591.2148
16,06/10/2017,12375.2197
16,07/10/2017,12439.5801
16,08/10/2017,11001.1064
16,09/10/2017,11480.7354
16,10/10/2017,10395.4678
16,11/10/2017,5542.606
16,12/10/2017,4031.8496
16,13/10/2017,9823.7275
16,14/10/2017,11600.3906
16,15/10/2017,11694.4932
16,16/10/2017,6663.8037
16,17/10/2017,8158.4038
16,18/10/2017,12162.834
16,19/10/2017,10304.3701
16,20/10/2017,12888.0781
16,21/10/2017,13258.4121
16,22/10/2017,12542.7891
16,23/10/2017,7099.2881
16,24/10/2017,9666.1104
16,25/10/2017,10200.1611
16,26/10/2017,13129.793
16,27/10/2017,13575.1143
16,28/10/2017,11784.8154
16,29/10/2017,10306.5654
16,30/10/2017,10619.6367
16,31/10/2017,8491.6533
16,01/11/2017,10883.1963
16,02/11/2017,11483.2773
16,03/11/2017,13360.543
16,04/11/2017,14006.8477
16,05/11/2017,13876.3193
16,06/11/2017,13229.335
16,07/11/2017,13632.5732
16,08/11/2017,13428.6621
16,09/11/2017,12883.1035
16,10/11/2017,12823.0889
16,11/11/2017,11141.6768
16,12/11/2017,12269.2168
16,13/11/2017,13236.7393
16,14/11/2017,12353.4941
16,15/11/2017,12710.3203
16,16/11/2017,12692.3799
16,17/11/2017,12456.3613
16,18/11/2017,12634.4971
16,19/11/2017,9901.3906
16,20/11/2017,10186.9902
16,21/11/2017,11111.9492
16,22/11/2017,11354.2988
16,23/11/2017,11399.6592
16,24/11/2017,11214.0586
16,25/11/2017,11353.9395
16,26/11/2017,12271.6299
16,27/11/2017,11812.4912
16,28/11/2017,11236.207
16,29/11/2017,11575.7021
16,30/11/2017,11135.8672
16,01/12/2017,10563.0566
16,02/12/2017,9984.4844
16,03/12/2017,10162.0674
16,04/12/2017,10330.4111
16,05/12/2017,10191.9404
16,06/12/2017,10311.459
16,07/12/2017,9903.0918
16,08/12/2017,11456.0674
16,09/12/2017,8845.9316
16,10/12/2017,11361.7881
16,11/12/2017,10952.8223
16,12/12/2017,11154.0918
16,13/12/2017,10201.7783
16,14/12/2017,8514.8975
16,15/12/2017,10299.8848
16,16/12/2017,9160.8584
16,17/12/2017,6528.8735
16,18/12/2017,9188.1279
16,19/12/2017,8279.6943
16,20/12/2017,9243.085
16,21/12/2017,9441.1924
16,22/12/2017,8829.5889
16,23/12/2017,8863.165
16,24/12/2017,9839.2949
16,25/12/2017,9860.3115
16,26/12/2017,9665.4385
16,27/12/2017,9823.9932
16,28/12/2017,9625.8506
16,29/12/2017,9488.0332
16,30/12/2017,8820.5869
16,31/12/2017,7300.6587
16,01/01/2018,8556.9082
16,02/01/2018,8693.5029
16,03/01/2018,7558.8706
16,04/01/2018,8363.915
16,05/01/2018,8709.7314
16,06/01/2018,9720.2266
16,07/01/2018,9887.8613
16,08/01/2018,9831.2354
16,09/01/2018,10244.4697
16,10/01/2018,8688.0625
