,specific_prod(kWh/kWp),azimuth,tilt,lat,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation
7909,5.226179245283018,155.0,13.0,19.348071,5.0,11.4,0.0,23.0,10.0,0.0
7910,5.380542452830189,155.0,13.0,19.348071,5.0,11.4,0.0,25.0,11.0,0.0
7911,4.35,155.0,13.0,19.348071,5.0,11.4,19.0,24.0,9.0,0.0
7912,4.1678066037735855,155.0,13.0,19.348071,5.0,11.4,33.0,23.0,11.0,0.9
7913,3.4587264150943393,155.0,13.0,19.348071,5.0,11.4,44.0,22.0,11.0,1.2
7914,3.641627358490566,155.0,13.0,19.348071,4.0,7.3,71.0,22.0,11.0,3.5
7915,4.752948113207547,155.0,13.0,19.348071,5.0,11.6,41.0,24.0,11.0,2.8
7916,5.182193396226415,155.0,13.0,19.348071,5.0,11.6,9.0,25.0,10.0,0.1
7917,5.05754716981132,155.0,13.0,19.348071,5.0,11.6,24.0,26.0,11.0,0.1
7918,5.233726415094339,155.0,13.0,19.348071,6.0,11.6,10.0,25.0,12.0,0.3
7919,5.142099056603773,155.0,13.0,19.348071,6.0,11.6,0.0,26.0,12.0,0.0
7920,4.673702830188679,155.0,13.0,19.348071,6.0,11.6,1.0,27.0,12.0,0.0
7921,2.901768867924528,155.0,13.0,19.348071,5.0,6.0,63.0,26.0,13.0,3.4
7922,4.629599056603773,155.0,13.0,19.348071,4.0,8.8,52.0,24.0,12.0,3.6
7923,4.947405660377358,155.0,13.0,19.348071,5.0,11.6,5.0,25.0,10.0,0.0
7924,5.075353773584905,155.0,13.0,19.348071,5.0,11.6,12.0,25.0,11.0,0.1
7925,4.572287735849057,155.0,13.0,19.348071,6.0,11.6,12.0,25.0,13.0,0.1
7926,5.0207547169811315,155.0,13.0,19.348071,6.0,11.6,21.0,27.0,13.0,0.7
7927,4.6482311320754715,155.0,13.0,19.348071,6.0,11.6,30.0,27.0,13.0,1.0
7928,5.124292452830188,155.0,13.0,19.348071,6.0,11.6,2.0,27.0,13.0,0.0
7929,5.642452830188679,155.0,13.0,19.348071,6.0,11.6,0.0,27.0,12.0,0.0
7930,5.510259433962264,155.0,13.0,19.348071,6.0,11.6,0.0,29.0,12.0,0.0
7931,4.438089622641509,155.0,13.0,19.348071,6.0,11.6,1.0,33.0,12.0,0.0
7932,3.6568396226415096,155.0,13.0,19.348071,6.0,11.6,6.0,26.0,17.0,0.0
7933,3.9568396226415095,155.0,13.0,19.348071,6.0,10.2,33.0,26.0,15.0,0.3
7934,3.4693396226415096,155.0,13.0,19.348071,5.0,8.8,70.0,26.0,15.0,2.7
7935,4.224292452830189,155.0,13.0,19.348071,4.0,10.2,52.0,24.0,15.0,1.4
7936,5.469693396226415,155.0,13.0,19.348071,6.0,11.6,5.0,26.0,14.0,0.0
7937,5.614033018867924,155.0,13.0,19.348071,6.0,11.6,12.0,29.0,15.0,0.1
7938,4.039150943396226,155.0,13.0,19.348071,5.0,11.6,36.0,25.0,13.0,1.0
7939,4.115801886792453,155.0,13.0,19.348071,5.0,10.2,60.0,25.0,13.0,1.9
7940,4.808608490566038,155.0,13.0,19.348071,6.0,11.6,35.0,28.0,16.0,0.8
7941,5.511320754716981,155.0,13.0,19.348071,6.0,11.6,3.0,31.0,15.0,0.0
7942,5.622405660377358,155.0,13.0,19.348071,6.0,11.6,2.0,29.0,16.0,0.0
7943,5.820283018867925,155.0,13.0,19.348071,6.0,11.6,0.0,28.0,14.0,0.0
7944,5.725707547169812,155.0,13.0,19.348071,6.0,11.6,3.0,29.0,11.0,0.0
7945,5.724764150943396,155.0,13.0,19.348071,6.0,11.6,2.0,30.0,13.0,0.0
7946,5.2647405660377355,155.0,13.0,19.348071,7.0,11.6,3.0,32.0,19.0,0.0
7947,4.366863207547169,155.0,13.0,19.348071,7.0,11.6,6.0,31.0,21.0,0.0
7948,4.229834905660377,155.0,13.0,19.348071,6.0,11.6,5.0,28.0,19.0,0.0
7949,4.567452830188679,155.0,13.0,19.348071,6.0,11.6,3.0,30.0,18.0,0.0
7950,4.064150943396226,155.0,13.0,19.348071,6.0,11.6,4.0,29.0,19.0,0.0
7951,4.520283018867924,155.0,13.0,19.348071,6.0,11.6,22.0,27.0,19.0,0.3
7952,3.8232311320754713,155.0,13.0,19.348071,7.0,11.6,22.0,32.0,20.0,0.4
7953,3.2121462264150944,155.0,13.0,19.348071,5.0,10.2,44.0,25.0,18.0,0.7
7954,3.1180424528301884,155.0,13.0,19.348071,6.0,10.2,26.0,26.0,17.0,0.3
7955,5.307665094339622,155.0,13.0,19.348071,6.0,11.6,10.0,29.0,19.0,0.0
7956,3.672287735849056,155.0,13.0,19.348071,5.0,10.2,33.0,28.0,18.0,1.1
7957,4.28183962264151,155.0,13.0,19.348071,6.0,11.6,25.0,24.0,13.0,1.2
7958,5.710966981132075,155.0,13.0,19.348071,6.0,11.6,0.0,32.0,17.0,0.0
7959,6.102594339622641,155.0,13.0,19.348071,7.0,11.6,0.0,30.0,20.0,0.0
7960,6.080306603773584,155.0,13.0,19.348071,6.0,11.6,0.0,28.0,20.0,0.0
7961,6.166509433962264,155.0,13.0,19.348071,6.0,11.6,0.0,30.0,18.0,0.0
7962,5.753537735849056,155.0,13.0,19.348071,6.0,11.6,1.0,31.0,19.0,0.0
7963,5.411674528301886,155.0,13.0,19.348071,7.0,11.6,1.0,32.0,19.0,0.0
7964,5.127594339622641,155.0,13.0,19.348071,7.0,11.6,12.0,34.0,19.0,0.1
7965,4.7338443396226415,155.0,13.0,19.348071,7.0,11.6,31.0,31.0,20.0,0.3
7966,6.161202830188679,155.0,13.0,19.348071,7.0,11.6,13.0,32.0,23.0,0.1
7967,4.530896226415094,155.0,13.0,19.348071,6.0,11.6,49.0,27.0,13.0,1.0
7968,5.674646226415095,155.0,13.0,19.348071,6.0,11.6,14.0,32.0,15.0,0.5
7969,5.796816037735848,155.0,13.0,19.348071,7.0,11.6,4.0,34.0,18.0,0.0
7970,4.453419811320755,155.0,13.0,19.348071,7.0,11.6,15.0,32.0,21.0,0.1
7971,4.572759433962264,155.0,13.0,19.348071,7.0,11.6,14.0,29.0,20.0,0.1
7972,5.27936320754717,155.0,13.0,19.348071,7.0,11.6,1.0,30.0,22.0,0.0
7973,5.658254716981132,155.0,13.0,19.348071,7.0,11.6,1.0,34.0,22.0,0.0
7974,4.702712264150943,155.0,13.0,19.348071,5.0,10.3,53.0,28.0,17.0,6.0
7975,4.139622641509433,155.0,13.0,19.348071,7.0,11.6,20.0,30.0,18.0,4.3
7976,3.571580188679245,155.0,13.0,19.348071,7.0,10.3,20.0,29.0,20.0,0.1
7977,3.259905660377358,155.0,13.0,19.348071,6.0,7.6,45.0,29.0,20.0,5.1
7978,4.351768867924528,155.0,13.0,19.348071,6.0,10.3,64.0,30.0,19.0,10.4
7979,4.588561320754717,155.0,13.0,19.348071,6.0,11.6,60.0,32.0,20.0,7.7
7980,4.718042452830188,155.0,13.0,19.348071,7.0,11.6,51.0,31.0,20.0,4.6
7981,4.200353773584905,155.0,13.0,19.348071,6.0,9.0,59.0,30.0,21.0,1.2
7982,4.18691037735849,155.0,13.0,19.348071,7.0,11.6,13.0,29.0,21.0,0.0
7983,3.5423349056603772,155.0,13.0,19.348071,7.0,11.6,20.0,29.0,21.0,0.0
7984,5.4375,155.0,13.0,19.348071,6.0,11.6,6.0,28.0,20.0,0.0
7985,6.063089622641509,155.0,13.0,19.348071,7.0,11.6,5.0,29.0,21.0,0.0
7986,6.0832547169811315,155.0,13.0,19.348071,7.0,11.6,0.0,31.0,22.0,0.0
7987,5.7991745283018865,155.0,13.0,19.348071,7.0,11.6,1.0,30.0,22.0,0.0
7988,5.990801886792452,155.0,13.0,19.348071,7.0,11.6,0.0,32.0,22.0,0.0
7989,5.189033018867924,155.0,13.0,19.348071,7.0,11.6,4.0,32.0,23.0,0.0
7990,4.790330188679245,155.0,13.0,19.348071,7.0,11.6,8.0,30.0,22.0,0.0
7991,5.287853773584906,155.0,13.0,19.348071,7.0,11.6,2.0,30.0,24.0,0.0
7992,5.433018867924528,155.0,13.0,19.348071,7.0,11.6,2.0,33.0,23.0,0.0
7993,4.562382075471698,155.0,13.0,19.348071,7.0,11.6,13.0,32.0,24.0,0.1
7994,3.665094339622641,155.0,13.0,19.348071,7.0,11.6,36.0,30.0,20.0,1.3
7995,3.8459905660377354,155.0,13.0,19.348071,6.0,10.3,55.0,32.0,18.0,5.2
7996,4.0839622641509425,155.0,13.0,19.348071,7.0,11.6,39.0,31.0,21.0,0.6
7997,5.994103773584905,155.0,13.0,19.348071,7.0,11.6,24.0,31.0,23.0,0.5
7998,5.200353773584905,155.0,13.0,19.348071,7.0,11.6,47.0,33.0,21.0,1.0
7999,5.314740566037736,155.0,13.0,19.348071,7.0,11.6,45.0,32.0,22.0,1.6
8000,5.1702830188679245,155.0,13.0,19.348071,6.0,10.3,58.0,31.0,21.0,3.7
8001,5.676179245283018,155.0,13.0,19.348071,6.0,6.5,79.0,31.0,21.0,10.0
8002,5.269929245283018,155.0,13.0,19.348071,6.0,10.4,61.0,32.0,19.0,3.2
8003,5.359316037735849,155.0,13.0,19.348071,6.0,11.6,46.0,32.0,18.0,2.5
8004,5.541745283018868,155.0,13.0,19.348071,5.0,10.4,55.0,29.0,18.0,2.1
8005,5.6748820754716975,155.0,13.0,19.348071,6.0,9.2,55.0,34.0,18.0,0.6
8006,5.003419811320755,155.0,13.0,19.348071,6.0,10.4,51.0,34.0,20.0,1.0
8007,5.094811320754717,155.0,13.0,19.348071,6.0,10.4,59.0,32.0,20.0,1.1
8008,5.02936320754717,155.0,13.0,19.348071,7.0,11.6,30.0,30.0,21.0,1.1
8009,3.8367924528301884,155.0,13.0,19.348071,5.0,10.4,65.0,29.0,19.0,3.9
8010,3.650825471698113,155.0,13.0,19.348071,5.0,6.8,79.0,25.0,18.0,11.2
8011,2.359669811320755,155.0,13.0,19.348071,5.0,10.4,56.0,25.0,17.0,1.9
8012,2.346698113207547,155.0,13.0,19.348071,5.0,10.4,37.0,26.0,16.0,0.8
8013,2.154716981132075,155.0,13.0,19.348071,5.0,6.8,81.0,26.0,17.0,12.8
8014,2.414268867924528,155.0,13.0,19.348071,5.0,9.2,71.0,27.0,19.0,14.9
8015,3.5147405660377355,155.0,13.0,19.348071,5.0,6.8,74.0,25.0,19.0,15.5
8016,4.000589622641509,155.0,13.0,19.348071,5.0,6.8,78.0,27.0,18.0,15.7
8017,4.980424528301887,155.0,13.0,19.348071,5.0,6.8,82.0,30.0,19.0,2.6
8018,6.212382075471697,155.0,13.0,19.348071,7.0,11.6,0.0,31.0,21.0,0.0
8019,6.431485849056604,155.0,13.0,19.348071,6.0,11.6,1.0,26.0,20.0,0.0
8020,4.34563679245283,155.0,13.0,19.348071,6.0,11.6,9.0,29.0,14.0,0.0
8021,5.555660377358491,155.0,13.0,19.348071,5.0,10.4,51.0,29.0,16.0,1.5
8022,3.0201650943396228,155.0,13.0,19.348071,5.0,10.4,38.0,24.0,16.0,6.9
8023,3.2883254716981134,155.0,13.0,19.348071,5.0,8.0,76.0,25.0,15.0,12.4
8024,5.964858490566037,155.0,13.0,19.348071,5.0,9.2,71.0,30.0,16.0,7.7
8025,5.7114386792452825,155.0,13.0,19.348071,5.0,11.6,31.0,31.0,17.0,0.5
8026,5.718985849056604,155.0,13.0,19.348071,7.0,11.6,18.0,32.0,17.0,0.5
8027,4.888443396226415,155.0,13.0,19.348071,5.0,11.6,42.0,29.0,18.0,3.9
8028,3.965566037735849,155.0,13.0,19.348071,5.0,11.6,54.0,28.0,19.0,9.4
8029,4.836674528301887,155.0,13.0,19.348071,5.0,10.3,45.0,28.0,16.0,10.8
8030,5.0544811320754715,155.0,13.0,19.348071,6.0,7.8,68.0,34.0,19.0,17.6
8031,4.219693396226415,155.0,13.0,19.348071,5.0,7.8,74.0,30.0,18.0,14.3
8032,3.7764150943396224,155.0,13.0,19.348071,5.0,7.8,72.0,26.0,19.0,15.4
8033,2.4096698113207546,155.0,13.0,19.348071,4.0,6.6,75.0,24.0,17.0,18.4
8034,2.8505896226415093,155.0,13.0,19.348071,5.0,7.8,73.0,25.0,16.0,17.1
8035,4.082075471698113,155.0,13.0,19.348071,5.0,6.6,78.0,26.0,17.0,10.7
8036,4.561556603773585,155.0,13.0,19.348071,5.0,6.6,80.0,27.0,15.0,11.5
8037,5.102712264150943,155.0,13.0,19.348071,4.0,10.3,58.0,24.0,13.0,2.6
8038,4.05813679245283,155.0,13.0,19.348071,4.0,9.1,67.0,25.0,13.0,7.2
8039,4.3641509433962264,155.0,13.0,19.348071,4.0,6.6,79.0,23.0,13.0,17.2
8040,3.615094339622641,155.0,13.0,19.348071,5.0,9.1,73.0,25.0,15.0,22.9
8041,3.2326650943396227,155.0,13.0,19.348071,5.0,6.6,76.0,25.0,15.0,12.0
8042,3.0714622641509433,155.0,13.0,19.348071,5.0,9.1,63.0,25.0,15.0,6.6
8043,4.348231132075472,155.0,13.0,19.348071,5.0,9.1,57.0,26.0,16.0,5.6
8044,5.5502358490566035,155.0,13.0,19.348071,6.0,11.6,57.0,29.0,15.0,2.7
8045,4.808608490566038,155.0,13.0,19.348071,5.0,10.3,53.0,25.0,14.0,5.1
8046,5.613679245283018,155.0,13.0,19.348071,5.0,10.3,68.0,25.0,13.0,3.8
8047,4.581249999999999,155.0,13.0,19.348071,5.0,10.3,42.0,29.0,16.0,11.0
8048,5.165919811320754,155.0,13.0,19.348071,5.0,9.1,62.0,26.0,16.0,17.0
8049,2.909433962264151,155.0,13.0,19.348071,5.0,6.6,72.0,25.0,15.0,27.4
8050,0.35471698113207545,155.0,13.0,19.348071,5.0,6.6,75.0,25.0,14.0,39.0
8051,3.0024764150943395,155.0,13.0,19.348071,5.0,9.1,67.0,25.0,15.0,16.2
8052,4.377830188679245,155.0,13.0,19.348071,5.0,7.8,74.0,25.0,15.0,21.5
8053,4.587028301886793,155.0,13.0,19.348071,5.0,7.8,69.0,27.0,16.0,18.2
8054,5.32311320754717,155.0,13.0,19.348071,5.0,10.3,60.0,27.0,16.0,16.6
8055,4.909551886792453,155.0,13.0,19.348071,5.0,10.3,58.0,27.0,15.0,5.7
8056,3.0246462264150944,155.0,13.0,19.348071,5.0,6.6,73.0,26.0,14.0,11.5
8057,4.389268867924527,155.0,13.0,19.348071,5.0,7.8,52.0,24.0,14.0,13.4
8058,4.075943396226415,155.0,13.0,19.348071,5.0,10.3,62.0,24.0,13.0,31.1
8059,4.3325471698113205,155.0,13.0,19.348071,5.0,7.8,69.0,27.0,14.0,7.9
8060,3.631957547169811,155.0,13.0,19.348071,5.0,6.5,79.0,26.0,15.0,25.9
8061,4.852358490566038,155.0,13.0,19.348071,5.0,7.8,77.0,24.0,15.0,15.8
8062,4.476061320754717,155.0,13.0,19.348071,5.0,7.8,61.0,26.0,15.0,9.7
8063,3.602948113207547,155.0,13.0,19.348071,4.0,6.5,73.0,23.0,14.0,27.8
8064,2.2735849056603774,155.0,13.0,19.348071,4.0,6.5,78.0,23.0,14.0,13.5
8065,2.6937499999999996,155.0,13.0,19.348071,4.0,6.5,76.0,23.0,14.0,10.4
8066,5.272641509433963,155.0,13.0,19.348071,5.0,6.5,79.0,24.0,14.0,27.8
8067,5.066509433962263,155.0,13.0,19.348071,5.0,7.8,58.0,26.0,13.0,6.1
8068,4.757311320754717,155.0,13.0,19.348071,5.0,7.8,72.0,26.0,14.0,17.9
8069,4.820283018867924,155.0,13.0,19.348071,5.0,10.3,66.0,24.0,13.0,14.0
8070,5.164740566037735,155.0,13.0,19.348071,4.0,9.1,65.0,26.0,13.0,5.9
8071,5.730424528301887,155.0,13.0,19.348071,5.0,9.0,59.0,26.0,13.0,1.8
8072,5.176415094339623,155.0,13.0,19.348071,5.0,10.3,42.0,26.0,14.0,1.6
8073,6.035731132075472,155.0,13.0,19.348071,6.0,11.6,24.0,27.0,15.0,0.6
8074,4.329245283018868,155.0,13.0,19.348071,5.0,9.0,46.0,26.0,14.0,11.3
8075,3.6655660377358488,155.0,13.0,19.348071,5.0,6.5,81.0,26.0,15.0,18.1
8076,3.4839622641509433,155.0,13.0,19.348071,5.0,6.5,70.0,24.0,15.0,27.8
8077,2.1673349056603772,155.0,13.0,19.348071,4.0,7.8,67.0,25.0,15.0,30.1
8078,5.8044811320754715,155.0,13.0,19.348071,4.0,6.5,72.0,23.0,14.0,23.4
8079,4.731367924528302,155.0,13.0,19.348071,5.0,11.6,51.0,27.0,15.0,2.7
8080,5.01002358490566,155.0,13.0,19.348071,5.0,9.0,66.0,27.0,15.0,4.3
8081,4.18561320754717,155.0,13.0,19.348071,5.0,7.7,73.0,26.0,15.0,7.9
8082,5.40129716981132,155.0,13.0,19.348071,5.0,10.3,65.0,28.0,15.0,8.2
8083,5.305424528301887,155.0,13.0,19.348071,5.0,10.3,64.0,27.0,15.0,8.9
8084,5.713797169811321,155.0,13.0,19.348071,5.0,9.0,72.0,27.0,16.0,13.3
8085,5.454245283018868,155.0,13.0,19.348071,5.0,10.3,58.0,28.0,15.0,7.4
8086,5.752004716981132,155.0,13.0,19.348071,5.0,10.3,38.0,27.0,14.0,1.4
8087,4.930778301886792,155.0,13.0,19.348071,5.0,9.0,67.0,27.0,16.0,6.3
8088,4.822405660377358,155.0,13.0,19.348071,5.0,7.7,71.0,27.0,16.0,13.2
8089,2.661084905660377,155.0,13.0,19.348071,5.0,7.7,66.0,24.0,15.0,9.7
8090,4.93443396226415,155.0,13.0,19.348071,6.0,11.6,25.0,27.0,13.0,4.1
8091,4.129481132075472,155.0,13.0,19.348071,5.0,9.0,54.0,26.0,14.0,2.8
8092,3.1285377358490565,155.0,13.0,19.348071,5.0,7.7,73.0,25.0,15.0,19.3
8093,2.954952830188679,155.0,13.0,19.348071,5.0,7.5,71.0,25.0,14.0,52.6
8094,4.446108490566038,155.0,13.0,19.348071,5.0,7.5,72.0,27.0,16.0,16.0
8095,4.978301886792453,155.0,13.0,19.348071,5.0,8.9,71.0,27.0,16.0,11.6
8096,4.055778301886792,155.0,13.0,19.348071,5.0,6.2,80.0,26.0,16.0,12.9
8097,4.8374999999999995,155.0,13.0,19.348071,5.0,8.9,55.0,26.0,16.0,11.3
8098,5.153537735849056,155.0,13.0,19.348071,5.0,10.2,65.0,25.0,15.0,8.3
8099,5.293396226415094,155.0,13.0,19.348071,5.0,10.2,44.0,28.0,13.0,2.2
8100,5.040330188679245,155.0,13.0,19.348071,5.0,10.2,50.0,28.0,13.0,2.7
8101,5.720165094339622,155.0,13.0,19.348071,5.0,10.2,63.0,27.0,13.0,1.8
8102,5.818278301886792,155.0,13.0,19.348071,6.0,11.6,22.0,28.0,13.0,0.3
8103,4.442334905660377,155.0,13.0,19.348071,6.0,11.6,27.0,26.0,13.0,0.4
8104,4.2959905660377355,155.0,13.0,19.348071,5.0,10.2,41.0,26.0,12.0,1.9
8105,2.6444575471698113,155.0,13.0,19.348071,5.0,7.5,67.0,26.0,16.0,11.1
8106,3.72688679245283,155.0,13.0,19.348071,5.0,8.9,69.0,25.0,15.0,16.3
8107,4.271698113207546,155.0,13.0,19.348071,6.0,11.6,48.0,25.0,15.0,2.2
8108,4.024174528301886,155.0,13.0,19.348071,5.0,7.5,65.0,26.0,13.0,7.2
8109,5.331603773584906,155.0,13.0,19.348071,5.0,8.9,70.0,26.0,14.0,22.1
8110,4.387382075471698,155.0,13.0,19.348071,4.0,8.9,73.0,24.0,14.0,16.9
8111,2.604952830188679,155.0,13.0,19.348071,4.0,6.1,75.0,24.0,14.0,23.8
8112,4.118867924528302,155.0,13.0,19.348071,4.0,7.5,71.0,24.0,13.0,21.3
8113,3.5857311320754715,155.0,13.0,19.348071,4.0,6.1,74.0,23.0,14.0,15.1
8114,1.876061320754717,155.0,13.0,19.348071,4.0,8.8,62.0,23.0,14.0,10.3
8115,2.3093160377358486,155.0,13.0,19.348071,4.0,7.5,68.0,24.0,13.0,4.8
8116,5.436438679245283,155.0,13.0,19.348071,2.0,10.2,80.0,0.0,0.0,1.8
8117,4.196344339622641,155.0,13.0,19.348071,2.0,8.8,67.0,25.0,0.0,11.8
8118,4.940919811320755,155.0,13.0,19.348071,5.0,8.8,69.0,27.0,13.0,15.6
8119,2.63938679245283,155.0,13.0,19.348071,4.0,8.8,68.0,25.0,14.0,28.8
8120,3.8840801886792446,155.0,13.0,19.348071,5.0,6.1,73.0,26.0,14.0,35.5
8121,4.733962264150943,155.0,13.0,19.348071,6.0,11.6,51.0,30.0,15.0,9.0
8122,4.994339622641509,155.0,13.0,19.348071,5.0,10.2,55.0,28.0,13.0,4.1
8123,4.942806603773585,155.0,13.0,19.348071,5.0,11.6,50.0,27.0,13.0,3.6
8124,5.387264150943396,155.0,13.0,19.348071,5.0,11.6,53.0,27.0,13.0,1.9
8125,4.61438679245283,155.0,13.0,19.348071,5.0,7.4,72.0,26.0,14.0,19.3
8126,2.7370283018867925,155.0,13.0,19.348071,5.0,6.0,79.0,25.0,15.0,29.6
8127,4.873349056603773,155.0,13.0,19.348071,5.0,10.2,59.0,25.0,15.0,19.0
8128,5.0892688679245275,155.0,13.0,19.348071,5.0,10.2,43.0,30.0,15.0,2.0
8129,1.94563679245283,155.0,13.0,19.348071,4.0,8.8,66.0,24.0,14.0,7.0
8130,1.616627358490566,155.0,13.0,19.348071,4.0,8.8,71.0,20.0,15.0,6.8
8131,3.170047169811321,155.0,13.0,19.348071,4.0,7.4,66.0,23.0,14.0,3.4
8132,3.80625,155.0,13.0,19.348071,5.0,11.6,39.0,26.0,14.0,5.6
8133,4.539622641509434,155.0,13.0,19.348071,4.0,7.4,67.0,25.0,13.0,8.2
8134,4.502476415094339,155.0,13.0,19.348071,4.0,11.6,43.0,27.0,13.0,2.3
8135,4.077476415094339,155.0,13.0,19.348071,4.0,7.4,69.0,25.0,13.0,8.8
8136,3.9324292452830187,155.0,13.0,19.348071,4.0,8.8,59.0,25.0,13.0,5.2
8137,5.215566037735849,155.0,13.0,19.348071,6.0,11.6,16.0,24.0,13.0,0.1
8138,4.186084905660377,155.0,13.0,19.348071,5.0,11.6,23.0,24.0,13.0,0.0
8139,1.9838443396226415,155.0,13.0,19.348071,5.0,11.6,39.0,20.0,12.0,0.2
8140,4.446344339622641,155.0,13.0,19.348071,4.0,10.2,52.0,26.0,12.0,1.0
8141,3.7470518867924523,155.0,13.0,19.348071,5.0,7.4,74.0,26.0,13.0,10.2
8142,4.2551886792452835,155.0,13.0,19.348071,5.0,7.3,75.0,26.0,15.0,14.8
8143,4.037264150943396,155.0,13.0,19.348071,4.0,7.3,73.0,22.0,14.0,5.2
8144,5.129716981132075,155.0,13.0,19.348071,5.0,11.6,53.0,27.0,13.0,3.9
8145,4.9561320754716975,155.0,13.0,19.348071,5.0,10.2,63.0,28.0,14.0,3.6
8146,4.907900943396226,155.0,13.0,19.348071,5.0,11.6,54.0,27.0,14.0,1.0
8147,0.9640330188679246,155.0,13.0,19.348071,4.0,8.8,65.0,21.0,14.0,3.6
8148,0.8645047169811321,155.0,13.0,19.348071,4.0,5.9,81.0,18.0,11.0,24.9
8149,3.0061320754716983,155.0,13.0,19.348071,4.0,7.3,70.0,24.0,15.0,7.0
8150,3.6326650943396226,155.0,13.0,19.348071,5.0,8.7,67.0,25.0,15.0,11.8
8151,4.18183962264151,155.0,13.0,19.348071,6.0,11.6,21.0,25.0,15.0,0.3
8152,3.679834905660377,155.0,13.0,19.348071,5.0,10.2,38.0,26.0,15.0,2.4
8153,2.573820754716981,155.0,13.0,19.348071,2.0,8.7,57.0,0.0,19.0,1.9
8154,3.5463443396226415,155.0,13.0,19.348071,4.0,11.6,59.0,23.0,13.0,5.2
8155,2.7089622641509434,155.0,13.0,19.348071,4.0,7.3,71.0,24.0,13.0,14.9
8156,1.9544811320754718,155.0,13.0,19.348071,4.0,5.9,78.0,23.0,14.0,20.7
8157,2.461792452830189,155.0,13.0,19.348071,4.0,10.2,54.0,24.0,13.0,12.3
8158,3.2683962264150943,155.0,13.0,19.348071,5.0,10.2,45.0,25.0,14.0,14.8
8159,3.0494103773584906,155.0,13.0,19.348071,5.0,10.2,59.0,25.0,15.0,20.2
8160,3.7252358490566038,155.0,13.0,19.348071,5.0,8.7,71.0,26.0,16.0,14.9
8161,3.2077830188679246,155.0,13.0,19.348071,5.0,8.7,67.0,26.0,16.0,24.1
8162,2.6206367924528298,155.0,13.0,19.348071,4.0,7.3,69.0,19.0,12.0,12.5
8163,4.539150943396226,155.0,13.0,19.348071,4.0,11.6,50.0,24.0,11.0,2.8
8164,2.072995283018868,155.0,13.0,19.348071,4.0,11.6,61.0,21.0,13.0,11.3
8165,2.3827830188679244,155.0,13.0,19.348071,4.0,8.7,55.0,22.0,12.0,8.8
8166,3.880070754716981,155.0,13.0,19.348071,4.0,11.6,40.0,24.0,13.0,1.1
8167,3.3425707547169807,155.0,13.0,19.348071,4.0,7.3,61.0,21.0,13.0,6.3
8168,3.4115566037735845,155.0,13.0,19.348071,5.0,11.6,43.0,24.0,12.0,5.0
8169,4.420754716981132,155.0,13.0,19.348071,5.0,11.6,31.0,26.0,12.0,0.1
8170,4.283844339622641,155.0,13.0,19.348071,5.0,11.6,34.0,23.0,12.0,0.1
8171,4.293514150943396,155.0,13.0,19.348071,5.0,11.6,43.0,23.0,11.0,0.5
8172,4.188443396226415,155.0,13.0,19.348071,4.0,10.1,44.0,26.0,12.0,0.4
8173,3.252712264150943,155.0,13.0,19.348071,6.0,11.2,33.0,27.0,14.0,0.6
8174,2.64563679245283,155.0,13.0,19.348071,4.0,11.2,36.0,22.0,13.0,0.4
8175,2.3920990566037736,155.0,13.0,19.348071,5.0,11.2,27.0,21.0,12.0,0.0
8176,4.082075471698113,155.0,13.0,19.348071,4.0,11.1,35.0,24.0,12.0,1.1
8177,2.8260613207547167,155.0,13.0,19.348071,4.0,8.6,54.0,20.0,12.0,0.7
8178,2.3439858490566037,155.0,13.0,19.348071,4.0,8.6,68.0,21.0,11.0,1.0
8179,3.5405660377358488,155.0,13.0,19.348071,4.0,10.1,46.0,23.0,13.0,1.3
8180,3.7542452830188675,155.0,13.0,19.348071,4.0,10.1,60.0,25.0,13.0,3.9
8181,3.470400943396226,155.0,13.0,19.348071,4.0,10.1,65.0,24.0,14.0,3.2
8182,3.598584905660377,155.0,13.0,19.348071,6.0,11.1,46.0,26.0,14.0,2.0
8183,3.8627358490566035,155.0,13.0,19.348071,5.0,11.1,17.0,27.0,15.0,0.1
8184,3.8764150943396225,155.0,13.0,19.348071,6.0,11.1,4.0,26.0,15.0,0.0
8185,4.067688679245283,155.0,13.0,19.348071,6.0,11.1,16.0,25.0,14.0,0.1
8186,3.973231132075471,155.0,13.0,19.348071,4.0,10.1,26.0,25.0,13.0,0.3
8187,4.080542452830189,155.0,13.0,19.348071,5.0,10.1,24.0,30.0,15.0,0.5
8188,4.030070754716981,155.0,13.0,19.348071,6.0,11.1,8.0,29.0,14.0,0.0
8189,3.970872641509434,155.0,13.0,19.348071,8.0,11.1,29.0,31.0,24.0,0.1
8190,4.257783018867925,155.0,13.0,19.348071,6.0,11.0,3.0,30.0,16.0,0.0
8191,3.5719339622641506,155.0,13.0,19.348071,6.0,11.0,15.0,28.0,15.0,0.1
8192,4.099292452830189,155.0,13.0,19.348071,6.0,11.0,5.0,28.0,15.0,0.0
8193,4.130306603773585,155.0,13.0,19.348071,6.0,11.0,3.0,25.0,16.0,0.0
8194,3.7074292452830186,155.0,13.0,19.348071,5.0,11.0,19.0,26.0,12.0,0.0
8195,4.259787735849056,155.0,13.0,19.348071,6.0,11.0,7.0,27.0,13.0,0.0
8196,4.184316037735848,155.0,13.0,19.348071,6.0,11.0,2.0,27.0,15.0,0.0
