date,id,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
2020-02-25,1,5.0,11.6,2.0,24.0,11.0,0.0,07:59 AM,07:41 PM
2020-02-26,1,5.0,11.6,4.0,22.0,10.0,0.0,07:59 AM,07:41 PM
2020-02-27,1,5.0,11.6,13.0,24.0,6.0,0.0,07:58 AM,07:42 PM
2020-02-28,1,5.0,11.6,5.0,27.0,9.0,0.0,07:57 AM,07:42 PM
2020-02-29,1,5.0,11.6,3.0,28.0,8.0,0.0,07:56 AM,07:42 PM
2020-03-01,1,6.0,11.6,3.0,28.0,12.0,0.0,07:56 AM,07:43 PM
2020-03-02,1,6.0,11.6,2.0,27.0,13.0,0.0,07:55 AM,07:43 PM
2020-03-03,1,5.0,11.6,2.0,24.0,12.0,0.0,07:54 AM,07:43 PM
2020-03-04,1,5.0,11.6,3.0,26.0,9.0,0.0,07:54 AM,07:44 PM
2020-03-05,1,5.0,11.6,7.0,25.0,12.0,0.0,07:53 AM,07:44 PM
2020-03-06,1,4.0,11.6,11.0,23.0,7.0,0.0,07:52 AM,07:44 PM
2020-03-07,1,5.0,11.6,7.0,27.0,6.0,0.0,07:51 AM,07:45 PM
2020-03-08,1,5.0,11.6,6.0,28.0,9.0,0.0,07:50 AM,07:45 PM
2020-03-09,1,6.0,11.6,5.0,28.0,12.0,0.0,07:50 AM,07:45 PM
2020-03-10,1,6.0,11.6,18.0,27.0,11.0,0.1,07:49 AM,07:45 PM
2020-03-11,1,5.0,11.6,11.0,26.0,10.0,0.0,07:48 AM,07:46 PM
2020-03-12,1,6.0,11.6,18.0,27.0,12.0,0.1,07:47 AM,07:46 PM
2020-03-13,1,5.0,11.6,31.0,29.0,12.0,1.1,07:46 AM,07:46 PM
2020-03-14,1,5.0,10.2,45.0,28.0,13.0,3.0,07:46 AM,07:47 PM
2020-03-15,1,5.0,10.2,44.0,28.0,11.0,3.0,07:45 AM,07:47 PM
2020-03-16,1,4.0,10.2,45.0,25.0,11.0,14.4,07:44 AM,07:47 PM
2020-03-17,1,4.0,10.2,42.0,25.0,11.0,10.1,07:43 AM,07:47 PM
2020-03-18,1,4.0,10.2,47.0,25.0,11.0,3.2,07:42 AM,07:48 PM
2020-03-19,1,5.0,11.6,52.0,28.0,12.0,2.3,07:41 AM,07:48 PM
2020-03-20,1,6.0,11.6,21.0,28.0,13.0,0.8,07:41 AM,07:48 PM
2020-03-21,1,4.0,11.6,28.0,25.0,11.0,2.6,07:40 AM,07:48 PM
2020-03-22,1,6.0,11.6,28.0,29.0,12.0,0.2,07:39 AM,07:49 PM
2020-03-23,1,6.0,11.6,2.0,31.0,13.0,0.0,07:38 AM,07:49 PM
2020-03-24,1,6.0,11.6,1.0,31.0,15.0,0.0,07:37 AM,07:49 PM
2020-03-25,1,7.0,11.6,0.0,33.0,16.0,0.0,07:36 AM,07:49 PM
2020-03-26,1,7.0,11.6,0.0,32.0,16.0,0.0,07:35 AM,07:50 PM
2020-03-27,1,6.0,11.6,0.0,31.0,15.0,0.0,07:35 AM,07:50 PM
2020-03-28,1,7.0,11.6,1.0,31.0,19.0,0.0,07:34 AM,07:50 PM
2020-03-29,1,6.0,11.6,1.0,29.0,14.0,0.0,07:33 AM,07:50 PM
2020-03-30,1,6.0,11.6,10.0,31.0,13.0,0.0,07:32 AM,07:51 PM
2020-03-31,1,6.0,11.6,4.0,29.0,14.0,0.0,07:31 AM,07:51 PM
2020-04-01,1,5.0,11.6,17.0,28.0,11.0,0.1,07:30 AM,07:51 PM
2020-04-02,1,5.0,11.6,49.0,25.0,12.0,2.1,07:29 AM,07:51 PM
2020-04-03,1,5.0,10.2,31.0,26.0,16.0,7.8,07:29 AM,07:52 PM
2020-04-04,1,5.0,7.5,70.0,24.0,14.0,20.9,07:28 AM,07:52 PM
2020-04-05,1,5.0,8.9,35.0,26.0,12.0,6.6,07:27 AM,07:52 PM
2020-04-06,1,5.0,10.2,26.0,26.0,13.0,1.7,07:26 AM,07:52 PM
2020-04-07,1,5.0,10.2,25.0,26.0,13.0,0.2,07:25 AM,07:53 PM
2020-04-08,1,6.0,11.6,23.0,29.0,14.0,0.3,07:24 AM,07:53 PM
2020-04-09,1,6.0,11.6,15.0,29.0,13.0,0.3,07:24 AM,07:53 PM
2020-04-10,1,6.0,11.6,4.0,29.0,18.0,0.0,07:23 AM,07:53 PM
2020-04-11,1,6.0,11.6,1.0,27.0,14.0,0.0,07:22 AM,07:54 PM
2020-04-12,1,6.0,11.6,1.0,27.0,16.0,0.0,07:21 AM,07:54 PM
2020-04-13,1,7.0,11.6,0.0,32.0,18.0,0.0,07:20 AM,07:54 PM
2020-04-14,1,6.0,11.6,0.0,28.0,15.0,0.0,07:20 AM,07:54 PM
2020-04-15,1,6.0,11.6,9.0,26.0,16.0,0.0,07:19 AM,07:55 PM
2020-04-16,1,5.0,11.6,16.0,26.0,15.0,0.8,07:18 AM,07:55 PM
2020-04-17,1,5.0,10.2,22.0,30.0,13.0,0.3,07:17 AM,07:55 PM
2020-04-18,1,5.0,10.2,30.0,30.0,15.0,1.5,07:17 AM,07:56 PM
2020-04-19,1,5.0,11.6,34.0,32.0,14.0,2.8,07:16 AM,07:56 PM
2020-04-20,1,6.0,11.6,24.0,29.0,16.0,2.5,07:15 AM,07:56 PM
2020-04-21,1,5.0,7.6,71.0,29.0,14.0,8.3,07:15 AM,07:56 PM
2020-04-22,1,5.0,10.3,43.0,27.0,13.0,5.8,07:14 AM,07:57 PM
2020-04-23,1,5.0,11.6,40.0,28.0,14.0,1.7,07:13 AM,07:57 PM
2020-04-24,1,5.0,10.3,32.0,28.0,16.0,2.2,07:12 AM,07:57 PM
2020-04-25,1,5.0,10.3,43.0,26.0,17.0,7.2,07:12 AM,07:58 PM
2020-04-26,1,4.0,11.6,40.0,24.0,13.0,4.6,07:11 AM,07:58 PM
2020-04-27,1,4.0,10.3,53.0,25.0,11.0,2.6,07:11 AM,07:58 PM
2020-04-28,1,6.0,11.6,21.0,27.0,14.0,1.8,07:10 AM,07:59 PM
2020-04-29,1,6.0,10.3,55.0,27.0,13.0,5.9,07:09 AM,07:59 PM
2020-04-30,1,5.0,10.3,41.0,26.0,12.0,18.8,07:09 AM,07:59 PM
2020-05-01,1,4.0,7.7,54.0,24.0,11.0,20.9,07:08 AM,08:00 PM
2020-05-02,1,6.0,11.6,25.0,28.0,12.0,1.0,07:08 AM,08:00 PM
2020-05-03,1,6.0,11.6,7.0,29.0,12.0,0.0,07:07 AM,08:00 PM
2020-05-04,1,6.0,11.6,6.0,29.0,17.0,0.0,07:06 AM,08:01 PM
2020-05-05,1,5.0,9.0,61.0,26.0,15.0,7.4,07:06 AM,08:01 PM
2020-05-06,1,6.0,10.3,51.0,26.0,12.0,17.1,07:05 AM,08:01 PM
2020-05-07,1,4.0,9.0,73.0,23.0,11.0,43.9,07:05 AM,08:02 PM
2020-05-08,1,4.0,9.0,72.0,25.0,13.0,19.4,07:04 AM,08:02 PM
2020-05-09,1,5.0,9.0,75.0,26.0,13.0,6.9,07:04 AM,08:03 PM
2020-05-10,1,4.0,10.3,62.0,24.0,11.0,13.2,07:03 AM,08:03 PM
2020-05-11,1,5.0,10.3,63.0,25.0,11.0,4.6,07:03 AM,08:03 PM
2020-05-12,1,5.0,10.3,64.0,28.0,12.0,2.7,07:03 AM,08:04 PM
2020-05-13,1,5.0,9.1,60.0,26.0,13.0,2.5,07:02 AM,08:04 PM
2020-05-14,1,5.0,11.6,35.0,27.0,16.0,0.7,07:02 AM,08:04 PM
2020-05-15,1,5.0,11.6,24.0,24.0,16.0,0.5,07:01 AM,08:05 PM
2020-05-16,1,6.0,11.6,5.0,27.0,16.0,0.0,07:01 AM,08:05 PM
2020-05-17,1,6.0,11.6,2.0,29.0,15.0,0.0,07:01 AM,08:06 PM
2020-05-18,1,5.0,10.3,32.0,28.0,14.0,1.3,07:00 AM,08:06 PM
2020-05-19,1,6.0,11.6,30.0,28.0,14.0,0.6,07:00 AM,08:06 PM
2020-05-20,1,5.0,10.3,29.0,27.0,14.0,0.1,07:00 AM,08:07 PM
2020-05-21,1,6.0,10.3,38.0,27.0,14.0,0.6,07:00 AM,08:07 PM
2020-05-22,1,5.0,9.2,48.0,29.0,13.0,3.4,06:59 AM,08:08 PM
2020-05-23,1,6.0,11.6,25.0,29.0,15.0,0.1,06:59 AM,08:08 PM
2020-05-24,1,6.0,11.6,7.0,27.0,15.0,0.0,06:59 AM,08:08 PM
2020-05-25,1,6.0,11.6,1.0,27.0,14.0,0.0,06:59 AM,08:09 PM
2020-05-26,1,6.0,11.6,1.0,29.0,14.0,0.0,06:59 AM,08:09 PM
2020-05-27,1,6.0,11.6,17.0,28.0,14.0,0.7,06:58 AM,08:09 PM
2020-05-28,1,5.0,10.4,35.0,26.0,13.0,8.9,06:58 AM,08:10 PM
2020-05-29,1,4.0,8.0,51.0,23.0,12.0,17.7,06:58 AM,08:10 PM
2020-05-30,1,4.0,11.6,36.0,24.0,10.0,0.8,06:58 AM,08:11 PM
2020-05-31,1,4.0,9.2,48.0,23.0,10.0,6.3,06:58 AM,08:11 PM
2020-06-01,1,5.0,10.4,60.0,24.0,11.0,2.4,06:58 AM,08:11 PM
2020-06-02,1,5.0,11.6,29.0,27.0,10.0,0.3,06:58 AM,08:12 PM
2020-06-03,1,4.0,10.4,49.0,24.0,10.0,0.8,06:58 AM,08:12 PM
2020-06-04,1,6.0,11.6,27.0,27.0,10.0,0.2,06:58 AM,08:12 PM
2020-06-05,1,6.0,11.6,36.0,29.0,12.0,1.4,06:58 AM,08:13 PM
2020-06-06,1,5.0,10.4,41.0,29.0,14.0,2.0,06:58 AM,08:13 PM
2020-06-07,1,5.0,6.8,76.0,26.0,11.0,12.9,06:58 AM,08:14 PM
2020-06-08,1,5.0,6.8,76.0,26.0,12.0,15.3,06:58 AM,08:14 PM
2020-06-09,1,5.0,10.4,55.0,30.0,17.0,3.5,06:58 AM,08:14 PM
2020-06-10,1,6.0,10.4,54.0,27.0,14.0,3.2,06:58 AM,08:15 PM
2020-06-11,1,4.0,9.2,70.0,22.0,12.0,27.8,06:58 AM,08:15 PM
2020-06-12,1,5.0,11.6,41.0,24.0,10.0,3.8,06:58 AM,08:15 PM
2020-06-13,1,5.0,11.6,19.0,27.0,9.0,0.9,06:58 AM,08:15 PM
2020-06-14,1,5.0,11.6,9.0,26.0,9.0,0.0,06:58 AM,08:16 PM
2020-06-15,1,6.0,11.6,5.0,27.0,10.0,0.0,06:59 AM,08:16 PM
2020-06-16,1,6.0,11.6,27.0,29.0,10.0,0.6,06:59 AM,08:16 PM
2020-06-17,1,5.0,8.0,73.0,28.0,11.0,6.6,06:59 AM,08:17 PM
2020-06-18,1,6.0,11.6,37.0,27.0,11.0,2.6,06:59 AM,08:17 PM
2020-06-19,1,5.0,11.6,36.0,27.0,13.0,1.3,06:59 AM,08:17 PM
2020-06-20,1,4.0,9.2,58.0,25.0,12.0,11.7,06:59 AM,08:17 PM
2020-06-21,1,5.0,6.6,77.0,24.0,13.0,20.9,07:00 AM,08:17 PM
2020-06-22,1,4.0,7.8,64.0,24.0,12.0,30.5,07:00 AM,08:18 PM
2020-06-23,1,4.0,9.1,56.0,24.0,11.0,21.9,07:00 AM,08:18 PM
2020-06-24,1,4.0,7.8,75.0,20.0,10.0,15.6,07:00 AM,08:18 PM
2020-06-25,1,4.0,7.8,66.0,22.0,10.0,3.7,07:01 AM,08:18 PM
2020-06-26,1,4.0,6.6,66.0,24.0,12.0,14.3,07:01 AM,08:18 PM
2020-06-27,1,5.0,10.3,34.0,27.0,11.0,0.7,07:01 AM,08:18 PM
2020-06-28,1,5.0,10.3,35.0,27.0,11.0,2.4,07:02 AM,08:19 PM
2020-06-29,1,5.0,9.1,56.0,26.0,11.0,8.5,07:02 AM,08:19 PM
2020-06-30,1,5.0,6.6,81.0,24.0,12.0,21.8,07:02 AM,08:19 PM
2020-07-01,1,4.0,9.1,52.0,26.0,11.0,9.1,07:02 AM,08:19 PM
2020-07-02,1,5.0,10.3,44.0,27.0,10.0,4.0,07:03 AM,08:19 PM
2020-07-03,1,4.0,9.1,73.0,25.0,10.0,6.2,07:03 AM,08:19 PM
2020-07-04,1,4.0,9.1,69.0,23.0,10.0,10.0,07:03 AM,08:19 PM
2020-07-05,1,4.0,6.6,75.0,24.0,11.0,40.0,07:04 AM,08:19 PM
2020-07-06,1,4.0,9.1,74.0,23.0,11.0,43.4,07:04 AM,08:19 PM
2020-07-07,1,4.0,6.6,74.0,23.0,11.0,24.5,07:04 AM,08:19 PM
2020-07-08,1,4.0,6.6,74.0,22.0,11.0,8.6,07:05 AM,08:19 PM
2020-07-09,1,4.0,7.8,78.0,25.0,12.0,15.6,07:05 AM,08:19 PM
2020-07-10,1,5.0,10.3,45.0,27.0,10.0,6.9,07:06 AM,08:19 PM
2020-07-11,1,4.0,9.1,54.0,23.0,10.0,2.5,07:06 AM,08:18 PM
2020-07-12,1,4.0,7.8,77.0,24.0,11.0,8.3,07:06 AM,08:18 PM
2020-07-13,1,4.0,6.6,74.0,23.0,11.0,10.9,07:07 AM,08:18 PM
2020-07-14,1,5.0,9.1,45.0,26.0,11.0,10.9,07:07 AM,08:18 PM
2020-07-15,1,5.0,10.3,59.0,26.0,11.0,13.8,07:07 AM,08:18 PM
2020-07-16,1,5.0,9.1,69.0,26.0,11.0,6.7,07:08 AM,08:18 PM
2020-07-17,1,4.0,9.1,45.0,25.0,10.0,6.2,07:08 AM,08:17 PM
2020-07-18,1,4.0,7.8,52.0,24.0,10.0,5.3,07:08 AM,08:17 PM
2020-07-19,1,5.0,9.1,53.0,26.0,10.0,9.9,07:09 AM,08:17 PM
2020-07-20,1,5.0,7.8,54.0,26.0,11.0,23.0,07:09 AM,08:17 PM
2020-07-21,1,4.0,9.1,56.0,25.0,11.0,28.2,07:10 AM,08:16 PM
2020-07-22,1,4.0,7.8,68.0,24.0,11.0,13.5,07:10 AM,08:16 PM
2020-07-23,1,4.0,6.5,78.0,24.0,12.0,14.2,07:10 AM,08:16 PM
2020-07-24,1,4.0,7.8,65.0,24.0,11.0,17.8,07:11 AM,08:16 PM
2020-07-25,1,4.0,9.1,66.0,23.0,10.0,32.3,07:11 AM,08:15 PM
2020-07-26,1,4.0,7.8,64.0,23.0,10.0,6.6,07:11 AM,08:15 PM
2020-07-27,1,4.0,9.1,49.0,23.0,10.0,3.9,07:12 AM,08:14 PM
2020-07-28,1,4.0,9.1,70.0,23.0,11.0,9.7,07:12 AM,08:14 PM
2020-07-29,1,4.0,7.8,77.0,23.0,11.0,12.1,07:12 AM,08:14 PM
2020-07-30,1,4.0,9.1,72.0,25.0,11.0,13.7,07:13 AM,08:13 PM
2020-07-31,1,4.0,6.5,67.0,23.0,11.0,18.9,07:13 AM,08:13 PM
2017-01-01,2,4.0,11.0,7.0,20.0,8.0,0.0,08:11 AM,07:11 PM
2017-01-02,2,4.0,11.0,2.0,21.0,8.0,0.0,08:11 AM,07:11 PM
2017-01-03,2,4.0,11.0,3.0,22.0,8.0,0.0,08:12 AM,07:12 PM
2017-01-04,2,4.0,11.0,2.0,23.0,7.0,0.0,08:12 AM,07:13 PM
2017-01-05,2,4.0,11.0,0.0,23.0,7.0,0.0,08:12 AM,07:13 PM
2017-01-06,2,4.0,11.0,0.0,23.0,8.0,0.0,08:12 AM,07:14 PM
2017-01-07,2,4.0,11.0,6.0,20.0,7.0,0.0,08:13 AM,07:15 PM
2017-01-08,2,3.0,11.0,15.0,16.0,6.0,0.0,08:13 AM,07:15 PM
2017-01-09,2,3.0,11.0,5.0,18.0,2.0,0.0,08:13 AM,07:16 PM
2017-01-10,2,4.0,11.0,2.0,19.0,4.0,0.0,08:13 AM,07:17 PM
2017-01-11,2,4.0,11.0,5.0,19.0,6.0,0.0,08:13 AM,07:17 PM
2017-01-12,2,4.0,11.1,2.0,20.0,6.0,0.0,08:13 AM,07:18 PM
2017-01-13,2,4.0,11.1,2.0,20.0,6.0,0.0,08:14 AM,07:19 PM
2017-01-14,2,4.0,11.1,7.0,19.0,6.0,0.0,08:14 AM,07:19 PM
2017-01-15,2,4.0,11.1,2.0,20.0,5.0,0.0,08:14 AM,07:20 PM
2017-01-16,2,4.0,11.1,3.0,21.0,6.0,0.0,08:14 AM,07:20 PM
2017-01-17,2,4.0,11.1,2.0,20.0,6.0,0.0,08:14 AM,07:21 PM
2017-01-18,2,4.0,11.1,3.0,20.0,6.0,0.0,08:14 AM,07:22 PM
2017-01-19,2,4.0,11.1,2.0,21.0,7.0,0.0,08:14 AM,07:22 PM
2017-01-20,2,4.0,11.1,3.0,21.0,8.0,0.0,08:14 AM,07:23 PM
2017-01-21,2,4.0,11.1,3.0,22.0,7.0,0.0,08:14 AM,07:24 PM
2017-01-22,2,4.0,11.1,0.0,21.0,5.0,0.0,08:14 AM,07:24 PM
2017-01-23,2,4.0,11.1,0.0,22.0,5.0,0.0,08:13 AM,07:25 PM
2017-01-24,2,4.0,11.1,0.0,22.0,6.0,0.0,08:13 AM,07:26 PM
2017-01-25,2,4.0,11.1,0.0,22.0,6.0,0.0,08:13 AM,07:26 PM
2017-01-26,2,4.0,11.1,0.0,23.0,6.0,0.0,08:13 AM,07:27 PM
2017-01-27,2,4.0,11.1,0.0,23.0,6.0,0.0,08:13 AM,07:27 PM
2017-01-28,2,4.0,11.2,1.0,22.0,5.0,0.0,08:13 AM,07:28 PM
2017-01-29,2,4.0,11.2,6.0,19.0,4.0,0.0,08:12 AM,07:29 PM
2017-01-30,2,4.0,11.2,11.0,19.0,5.0,0.0,08:12 AM,07:29 PM
2017-01-31,2,4.0,11.2,4.0,21.0,6.0,0.0,08:12 AM,07:30 PM
2017-02-01,2,4.0,11.2,2.0,20.0,7.0,0.0,08:11 AM,07:30 PM
2017-02-02,2,4.0,11.2,6.0,20.0,6.0,0.1,08:11 AM,07:31 PM
2017-02-03,2,4.0,11.2,13.0,21.0,9.0,0.0,08:11 AM,07:31 PM
2017-02-04,2,4.0,11.2,19.0,19.0,9.0,0.2,08:10 AM,07:32 PM
2017-02-05,2,4.0,11.2,8.0,20.0,7.0,0.1,08:10 AM,07:33 PM
2017-02-06,2,4.0,11.2,4.0,20.0,8.0,0.0,08:10 AM,07:33 PM
2017-02-07,2,4.0,11.3,2.0,23.0,8.0,0.0,08:09 AM,07:34 PM
2017-02-08,2,4.0,11.3,1.0,23.0,8.0,0.0,08:09 AM,07:34 PM
2017-02-09,2,4.0,11.3,1.0,22.0,6.0,0.0,08:08 AM,07:35 PM
2017-02-10,2,4.0,11.3,5.0,22.0,5.0,0.0,08:08 AM,07:35 PM
2017-02-11,2,4.0,11.3,1.0,23.0,5.0,0.0,08:07 AM,07:36 PM
2017-02-12,2,4.0,11.3,0.0,23.0,7.0,0.0,08:07 AM,07:36 PM
2017-02-13,2,4.0,11.3,1.0,22.0,7.0,0.0,08:06 AM,07:36 PM
2017-02-14,2,4.0,11.3,2.0,22.0,8.0,0.0,08:06 AM,07:37 PM
2017-02-15,2,4.0,11.3,12.0,21.0,6.0,0.0,08:05 AM,07:37 PM
2017-02-16,2,4.0,11.3,5.0,19.0,9.0,0.0,08:05 AM,07:38 PM
2017-02-17,2,4.0,11.3,2.0,20.0,7.0,0.0,08:04 AM,07:38 PM
2017-02-18,2,4.0,11.4,5.0,22.0,6.0,0.0,08:04 AM,07:39 PM
2017-02-19,2,4.0,11.4,9.0,21.0,6.0,0.0,08:03 AM,07:39 PM
2017-02-20,2,4.0,11.4,2.0,22.0,8.0,0.0,08:02 AM,07:40 PM
2017-02-21,2,4.0,11.4,7.0,21.0,7.0,0.1,08:02 AM,07:40 PM
2017-02-22,2,4.0,11.4,2.0,22.0,6.0,0.0,08:01 AM,07:40 PM
2017-02-23,2,4.0,11.4,1.0,22.0,8.0,0.0,08:01 AM,07:41 PM
2017-02-24,2,4.0,11.4,0.0,23.0,5.0,0.0,08:00 AM,07:41 PM
2017-02-25,2,4.0,11.6,0.0,23.0,5.0,0.0,07:59 AM,07:41 PM
2017-02-26,2,4.0,11.6,0.0,23.0,8.0,0.0,07:58 AM,07:42 PM
2017-02-27,2,5.0,11.6,1.0,25.0,8.0,0.0,07:58 AM,07:42 PM
2017-02-28,2,5.0,11.6,0.0,25.0,9.0,0.0,07:57 AM,07:43 PM
2017-03-01,2,5.0,11.6,1.0,26.0,10.0,0.0,07:56 AM,07:43 PM
2017-03-02,2,4.0,11.6,8.0,22.0,10.0,0.0,07:56 AM,07:43 PM
2017-03-03,2,4.0,11.6,12.0,20.0,8.0,1.9,07:55 AM,07:44 PM
2017-03-04,2,4.0,11.6,22.0,21.0,8.0,4.0,07:54 AM,07:44 PM
2017-03-05,2,4.0,11.6,9.0,20.0,8.0,0.0,07:53 AM,07:44 PM
2017-03-06,2,5.0,11.6,11.0,22.0,9.0,0.0,07:53 AM,07:45 PM
2017-03-07,2,5.0,11.6,4.0,22.0,10.0,0.1,07:52 AM,07:45 PM
2017-03-08,2,4.0,11.6,15.0,22.0,10.0,0.7,07:51 AM,07:45 PM
2017-03-09,2,4.0,11.6,14.0,22.0,9.0,0.3,07:50 AM,07:45 PM
2017-03-10,2,4.0,11.6,8.0,21.0,9.0,0.0,07:49 AM,07:46 PM
2017-03-11,2,5.0,11.6,5.0,22.0,9.0,0.4,07:49 AM,07:46 PM
2017-03-12,2,4.0,11.6,10.0,21.0,9.0,0.0,07:48 AM,07:46 PM
2017-03-13,2,4.0,11.6,6.0,21.0,8.0,0.0,07:47 AM,07:47 PM
2017-03-14,2,4.0,11.6,11.0,20.0,8.0,0.3,07:46 AM,07:47 PM
2017-03-15,2,4.0,11.6,17.0,20.0,8.0,0.9,07:45 AM,07:47 PM
2017-03-16,2,4.0,11.6,8.0,20.0,7.0,0.6,07:45 AM,07:47 PM
2017-03-17,2,4.0,11.6,7.0,21.0,8.0,0.0,07:44 AM,07:48 PM
2017-03-18,2,4.0,11.6,6.0,22.0,7.0,0.0,07:43 AM,07:48 PM
2017-03-19,2,4.0,11.6,6.0,22.0,7.0,0.0,07:42 AM,07:48 PM
2017-03-20,2,4.0,11.6,3.0,23.0,7.0,0.0,07:41 AM,07:48 PM
2017-03-21,2,5.0,11.6,2.0,23.0,8.0,0.0,07:40 AM,07:49 PM
2017-03-22,2,5.0,11.6,0.0,23.0,8.0,0.0,07:39 AM,07:49 PM
2017-03-23,2,4.0,11.6,0.0,24.0,6.0,0.0,07:39 AM,07:49 PM
2017-03-24,2,5.0,11.6,7.0,25.0,9.0,0.2,07:38 AM,07:49 PM
2017-03-25,2,5.0,11.6,12.0,25.0,10.0,1.7,07:37 AM,07:50 PM
2017-03-26,2,5.0,11.6,6.0,24.0,10.0,0.4,07:36 AM,07:50 PM
2017-03-27,2,5.0,11.6,7.0,25.0,11.0,0.2,07:35 AM,07:50 PM
2017-03-28,2,5.0,11.6,1.0,25.0,12.0,0.0,07:34 AM,07:50 PM
2017-03-29,2,5.0,11.6,2.0,25.0,10.0,0.0,07:33 AM,07:51 PM
2017-03-30,2,5.0,11.6,11.0,25.0,9.0,0.0,07:33 AM,07:51 PM
2017-03-31,2,5.0,11.6,30.0,24.0,10.0,0.0,07:32 AM,07:51 PM
2017-04-01,2,5.0,11.6,12.0,26.0,10.0,0.0,07:31 AM,07:51 PM
2017-04-02,2,5.0,11.6,0.0,25.0,10.0,0.0,07:30 AM,07:52 PM
2017-04-03,2,5.0,11.6,0.0,25.0,8.0,0.0,07:29 AM,07:52 PM
2017-04-04,2,5.0,11.6,4.0,27.0,10.0,0.0,07:28 AM,07:52 PM
2017-04-05,2,5.0,11.6,2.0,28.0,10.0,0.0,07:28 AM,07:52 PM
2017-04-06,2,5.0,11.6,8.0,26.0,11.0,0.0,07:27 AM,07:53 PM
2017-04-07,2,5.0,11.6,13.0,27.0,11.0,0.3,07:26 AM,07:53 PM
2017-04-08,2,5.0,11.6,9.0,26.0,12.0,0.0,07:25 AM,07:53 PM
2017-04-09,2,5.0,11.6,17.0,26.0,12.0,0.0,07:24 AM,07:53 PM
2017-04-10,2,5.0,11.6,14.0,26.0,12.0,0.6,07:23 AM,07:54 PM
2017-04-11,2,5.0,11.6,6.0,25.0,11.0,0.4,07:23 AM,07:54 PM
2017-04-12,2,5.0,11.6,5.0,23.0,8.0,0.3,07:22 AM,07:54 PM
2017-04-13,2,5.0,11.6,11.0,23.0,9.0,1.0,07:21 AM,07:55 PM
2017-04-14,2,5.0,11.6,8.0,23.0,9.0,0.0,07:20 AM,07:55 PM
2017-04-15,2,5.0,11.6,7.0,24.0,10.0,0.6,07:20 AM,07:55 PM
2017-04-16,2,5.0,11.6,15.0,24.0,10.0,1.4,07:19 AM,07:55 PM
2017-04-17,2,5.0,11.6,11.0,23.0,10.0,0.3,07:18 AM,07:56 PM
2017-04-18,2,4.0,11.6,8.0,21.0,9.0,1.3,07:17 AM,07:56 PM
2017-04-19,2,4.0,11.6,5.0,20.0,8.0,0.1,07:17 AM,07:56 PM
2017-04-20,2,4.0,11.6,4.0,22.0,7.0,0.0,07:16 AM,07:57 PM
2017-04-21,2,5.0,11.6,5.0,24.0,9.0,0.0,07:15 AM,07:57 PM
2017-04-22,2,5.0,11.6,2.0,25.0,9.0,0.0,07:14 AM,07:57 PM
2017-04-23,2,5.0,11.6,10.0,23.0,9.0,0.2,07:14 AM,07:57 PM
2017-04-24,2,5.0,11.6,10.0,25.0,10.0,0.0,07:13 AM,07:58 PM
2017-04-25,2,5.0,11.6,5.0,25.0,11.0,0.0,07:12 AM,07:58 PM
2017-04-26,2,5.0,11.6,13.0,27.0,10.0,0.0,07:12 AM,07:58 PM
2017-04-27,2,5.0,10.3,22.0,26.0,10.0,0.0,07:11 AM,07:59 PM
2017-04-28,2,5.0,11.6,12.0,27.0,13.0,0.0,07:10 AM,07:59 PM
2017-04-29,2,6.0,11.6,5.0,28.0,14.0,0.0,07:10 AM,07:59 PM
2017-04-30,2,5.0,11.6,2.0,29.0,11.0,0.0,07:09 AM,08:00 PM
2017-05-01,2,5.0,11.6,8.0,27.0,11.0,0.0,07:09 AM,08:00 PM
2017-05-02,2,5.0,11.6,8.0,27.0,13.0,0.0,07:08 AM,08:00 PM
2017-05-03,2,5.0,11.6,20.0,27.0,12.0,0.0,07:07 AM,08:01 PM
2017-05-04,2,5.0,11.6,24.0,24.0,12.0,1.5,07:07 AM,08:01 PM
2017-05-05,2,5.0,11.6,13.0,24.0,11.0,0.8,07:06 AM,08:01 PM
2017-05-06,2,5.0,11.6,11.0,25.0,10.0,0.1,07:06 AM,08:02 PM
2017-05-07,2,5.0,11.6,13.0,24.0,12.0,0.4,07:05 AM,08:02 PM
2017-05-08,2,5.0,11.6,7.0,26.0,13.0,2.3,07:05 AM,08:03 PM
2017-05-09,2,5.0,11.6,7.0,24.0,13.0,0.3,07:04 AM,08:03 PM
2017-05-10,2,5.0,11.6,6.0,26.0,14.0,0.0,07:04 AM,08:03 PM
2017-05-11,2,5.0,11.6,9.0,27.0,13.0,2.9,07:03 AM,08:04 PM
2017-05-12,2,5.0,11.6,12.0,26.0,12.0,0.0,07:03 AM,08:04 PM
2017-05-13,2,5.0,11.6,9.0,26.0,12.0,0.0,07:03 AM,08:04 PM
2017-05-14,2,5.0,11.6,9.0,24.0,13.0,0.7,07:02 AM,08:05 PM
2017-05-15,2,5.0,11.6,3.0,26.0,13.0,1.7,07:02 AM,08:05 PM
2017-05-16,2,6.0,11.6,3.0,27.0,14.0,0.0,07:02 AM,08:06 PM
2017-05-17,2,6.0,11.6,1.0,28.0,14.0,0.2,07:01 AM,08:06 PM
2017-05-18,2,6.0,11.6,4.0,29.0,15.0,0.3,07:01 AM,08:06 PM
