date,id,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
2020-05-01,West,5.0,10.3,43.0,25.0,16.0,12.0,07:08 AM,08:00 PM
2020-05-02,West,6.0,11.6,14.0,29.0,17.0,0.9,07:08 AM,08:00 PM
2020-05-03,West,6.0,11.6,5.0,31.0,18.0,0.0,07:07 AM,08:01 PM
2020-05-04,West,7.0,11.6,7.0,30.0,20.0,0.0,07:07 AM,08:01 PM
2020-05-05,West,6.0,10.3,33.0,29.0,21.0,9.7,07:06 AM,08:01 PM
2020-05-06,West,6.0,10.3,43.0,26.0,17.0,14.9,07:06 AM,08:02 PM
2020-05-07,West,5.0,7.8,70.0,25.0,15.0,37.6,07:05 AM,08:02 PM
2020-05-08,West,5.0,10.3,62.0,26.0,17.0,8.5,07:05 AM,08:03 PM
2020-05-09,West,5.0,11.6,33.0,27.0,18.0,2.9,07:04 AM,08:03 PM
2020-05-10,West,6.0,11.6,34.0,25.0,17.0,2.0,07:04 AM,08:03 PM
2020-05-11,West,5.0,11.6,45.0,26.0,16.0,3.1,07:03 AM,08:04 PM
2020-05-12,West,6.0,11.6,37.0,30.0,16.0,2.8,07:03 AM,08:04 PM
2020-05-13,West,7.0,11.6,15.0,30.0,20.0,0.1,07:02 AM,08:04 PM
2020-05-14,West,6.0,10.3,27.0,30.0,20.0,0.2,07:02 AM,08:05 PM
2020-05-15,West,5.0,7.8,21.0,29.0,20.0,0.1,07:02 AM,08:05 PM
2020-05-16,West,7.0,11.6,7.0,30.0,22.0,0.0,07:01 AM,08:06 PM
2020-05-17,West,7.0,11.6,9.0,31.0,23.0,0.0,07:01 AM,08:06 PM
2020-05-18,West,6.0,11.6,19.0,29.0,19.0,0.2,07:01 AM,08:06 PM
2020-05-19,West,7.0,11.6,22.0,30.0,19.0,0.1,07:00 AM,08:07 PM
2020-05-20,West,7.0,11.6,25.0,30.0,20.0,0.1,07:00 AM,08:07 PM
2020-05-21,West,7.0,11.6,21.0,31.0,21.0,0.2,07:00 AM,08:08 PM
2020-05-22,West,6.0,10.3,22.0,31.0,22.0,4.1,07:00 AM,08:08 PM
2020-05-23,West,7.0,11.6,15.0,32.0,22.0,0.0,06:59 AM,08:08 PM
2020-05-24,West,7.0,11.6,9.0,31.0,20.0,0.0,06:59 AM,08:09 PM
2020-05-25,West,7.0,11.6,3.0,31.0,22.0,0.0,06:59 AM,08:09 PM
2020-05-26,West,7.0,11.6,12.0,35.0,20.0,0.3,06:59 AM,08:09 PM
2020-05-27,West,7.0,11.6,18.0,29.0,19.0,3.8,06:59 AM,08:10 PM
2020-05-28,West,5.0,9.2,42.0,28.0,20.0,15.9,06:58 AM,08:10 PM
2020-05-29,West,5.0,10.4,50.0,25.0,17.0,25.1,06:58 AM,08:11 PM
2020-05-30,West,6.0,11.6,24.0,26.0,14.0,0.1,06:58 AM,08:11 PM
2020-05-31,West,5.0,11.6,56.0,25.0,13.0,4.1,06:58 AM,08:11 PM
2020-06-01,West,6.0,11.6,29.0,25.0,16.0,0.2,06:58 AM,08:12 PM
2020-06-02,West,6.0,11.6,11.0,28.0,14.0,0.0,06:58 AM,08:12 PM
2020-06-03,West,6.0,11.6,27.0,26.0,16.0,0.1,06:58 AM,08:13 PM
2020-06-04,West,6.0,11.6,10.0,30.0,15.0,0.0,06:58 AM,08:13 PM
2020-06-05,West,6.0,11.6,29.0,30.0,17.0,0.5,06:58 AM,08:13 PM
2020-06-06,West,5.0,11.6,32.0,31.0,16.0,0.3,06:58 AM,08:14 PM
2020-06-07,West,5.0,6.8,78.0,27.0,17.0,7.0,06:58 AM,08:14 PM
2020-06-08,West,5.0,10.4,68.0,31.0,18.0,3.3,06:58 AM,08:14 PM
2020-06-09,West,7.0,10.4,46.0,30.0,19.0,2.5,06:58 AM,08:15 PM
2020-06-10,West,6.0,10.4,48.0,29.0,19.0,1.5,06:58 AM,08:15 PM
2020-06-11,West,4.0,8.0,69.0,23.0,16.0,8.3,06:58 AM,08:15 PM
2020-06-12,West,6.0,11.6,45.0,25.0,14.0,2.2,06:58 AM,08:16 PM
2020-06-13,West,6.0,11.6,13.0,28.0,13.0,0.4,06:58 AM,08:16 PM
2020-06-14,West,6.0,11.6,5.0,27.0,13.0,0.0,06:59 AM,08:16 PM
2020-06-15,West,6.0,11.6,4.0,29.0,14.0,0.0,06:59 AM,08:16 PM
2020-06-16,West,6.0,11.6,14.0,30.0,13.0,0.1,06:59 AM,08:17 PM
2020-06-17,West,6.0,11.6,43.0,30.0,15.0,1.6,06:59 AM,08:17 PM
2020-06-18,West,6.0,11.6,15.0,30.0,15.0,0.2,06:59 AM,08:17 PM
2020-06-19,West,5.0,11.6,24.0,30.0,17.0,1.3,06:59 AM,08:17 PM
2020-06-20,West,5.0,10.3,52.0,26.0,17.0,5.2,07:00 AM,08:18 PM
2020-06-21,West,5.0,7.8,66.0,29.0,17.0,9.4,07:00 AM,08:18 PM
2020-06-22,West,5.0,7.8,73.0,27.0,17.0,15.3,07:00 AM,08:18 PM
2020-06-23,West,5.0,7.8,52.0,25.0,14.0,20.3,07:00 AM,08:18 PM
2020-06-24,West,4.0,7.8,75.0,21.0,15.0,16.2,07:01 AM,08:18 PM
2020-06-25,West,5.0,9.1,68.0,25.0,16.0,5.4,07:01 AM,08:19 PM
2020-06-26,West,5.0,7.8,73.0,27.0,15.0,13.9,07:01 AM,08:19 PM
2020-06-27,West,6.0,11.6,24.0,29.0,16.0,0.2,07:01 AM,08:19 PM
2020-06-28,West,5.0,10.3,43.0,32.0,17.0,1.2,07:02 AM,08:19 PM
2020-06-29,West,5.0,6.6,82.0,28.0,17.0,4.6,07:02 AM,08:19 PM
2020-06-30,West,5.0,6.6,77.0,27.0,16.0,18.5,07:02 AM,08:19 PM
2020-07-01,West,5.0,10.3,46.0,27.0,17.0,7.4,07:03 AM,08:19 PM
2020-07-02,West,6.0,11.6,41.0,27.0,17.0,4.0,07:03 AM,08:19 PM
2020-07-03,West,5.0,9.1,64.0,26.0,14.0,2.6,07:03 AM,08:19 PM
2020-07-04,West,5.0,9.1,71.0,25.0,14.0,6.9,07:04 AM,08:19 PM
2020-07-05,West,5.0,7.8,67.0,26.0,16.0,24.6,07:04 AM,08:19 PM
2020-07-06,West,5.0,7.8,58.0,25.0,16.0,37.2,07:04 AM,08:19 PM
2020-07-07,West,5.0,6.6,78.0,26.0,16.0,28.5,07:05 AM,08:19 PM
2020-07-08,West,5.0,7.8,72.0,25.0,16.0,3.4,07:05 AM,08:19 PM
2020-07-09,West,5.0,9.1,61.0,25.0,15.0,21.3,07:05 AM,08:19 PM
2020-07-10,West,6.0,11.6,23.0,28.0,16.0,9.2,07:06 AM,08:19 PM
2020-07-11,West,5.0,11.6,29.0,25.0,15.0,1.4,07:06 AM,08:19 PM
2020-07-12,West,5.0,6.6,82.0,26.0,14.0,6.5,07:06 AM,08:19 PM
2020-07-13,West,5.0,9.1,71.0,26.0,14.0,10.9,07:07 AM,08:19 PM
2020-07-14,West,5.0,10.3,44.0,28.0,15.0,6.5,07:07 AM,08:18 PM
2020-07-15,West,5.0,9.1,72.0,27.0,15.0,14.0,07:08 AM,08:18 PM
2020-07-16,West,5.0,9.1,72.0,28.0,15.0,7.9,07:08 AM,08:18 PM
2020-07-17,West,5.0,7.8,59.0,26.0,15.0,5.5,07:08 AM,08:18 PM
2020-07-18,West,5.0,9.1,44.0,25.0,15.0,5.4,07:09 AM,08:18 PM
2020-07-19,West,5.0,11.6,42.0,28.0,15.0,14.2,07:09 AM,08:17 PM
2020-07-20,West,5.0,10.3,45.0,27.0,15.0,21.8,07:09 AM,08:17 PM
2020-07-21,West,5.0,6.5,68.0,26.0,15.0,11.2,07:10 AM,08:17 PM
2020-07-22,West,5.0,7.8,68.0,30.0,15.0,8.7,07:10 AM,08:17 PM
2020-07-23,West,5.0,9.1,56.0,27.0,15.0,2.4,07:11 AM,08:16 PM
2020-07-24,West,5.0,7.8,65.0,29.0,15.0,7.4,07:11 AM,08:16 PM
2020-07-25,West,5.0,7.8,70.0,27.0,16.0,11.5,07:11 AM,08:16 PM
2020-07-26,West,5.0,10.3,52.0,26.0,16.0,5.3,07:12 AM,08:15 PM
2020-07-27,West,5.0,9.1,50.0,26.0,17.0,2.8,07:12 AM,08:15 PM
2020-07-28,West,5.0,6.5,77.0,25.0,16.0,15.6,07:12 AM,08:14 PM
2020-07-29,West,5.0,7.8,74.0,25.0,16.0,12.5,07:13 AM,08:14 PM
2020-07-30,West,5.0,7.8,74.0,27.0,14.0,11.5,07:13 AM,08:14 PM
2020-07-31,West,5.0,6.5,78.0,24.0,15.0,25.1,07:13 AM,08:13 PM
2019-08-01,East,3.0,10.3,46.0,19.0,8.0,2.7,07:12 AM,08:12 PM
2019-08-02,East,3.0,9.0,54.0,18.0,8.0,14.3,07:13 AM,08:11 PM
2019-08-03,East,5.0,11.6,32.0,22.0,7.0,1.8,07:13 AM,08:11 PM
2019-08-04,East,3.0,7.8,52.0,18.0,9.0,19.1,07:13 AM,08:11 PM
2019-08-05,East,3.0,6.5,78.0,19.0,9.0,20.5,07:14 AM,08:10 PM
2019-08-06,East,3.0,7.8,70.0,16.0,10.0,28.1,07:14 AM,08:09 PM
2019-08-07,East,3.0,6.5,72.0,18.0,11.0,21.3,07:14 AM,08:09 PM
2019-08-08,East,4.0,7.7,69.0,19.0,9.0,16.5,07:15 AM,08:08 PM
2019-08-09,East,4.0,10.3,44.0,21.0,9.0,2.8,07:15 AM,08:08 PM
2019-08-10,East,4.0,10.3,44.0,19.0,9.0,9.2,07:15 AM,08:07 PM
2019-08-11,East,4.0,7.7,69.0,19.0,8.0,13.5,07:16 AM,08:07 PM
2019-08-12,East,4.0,10.3,58.0,20.0,8.0,10.1,07:16 AM,08:06 PM
2019-08-13,East,4.0,10.3,55.0,21.0,9.0,11.2,07:16 AM,08:05 PM
2019-08-14,East,4.0,9.0,68.0,21.0,8.0,6.8,07:17 AM,08:05 PM
2019-08-15,East,4.0,9.0,64.0,21.0,9.0,10.0,07:17 AM,08:04 PM
2019-08-16,East,4.0,10.3,47.0,20.0,8.0,6.8,07:17 AM,08:03 PM
2019-08-17,East,4.0,9.0,56.0,20.0,9.0,7.0,07:17 AM,08:03 PM
2019-08-18,East,4.0,10.3,45.0,21.0,9.0,4.2,07:18 AM,08:02 PM
2019-08-19,East,3.0,10.3,53.0,19.0,9.0,9.6,07:18 AM,08:01 PM
2019-08-20,East,3.0,10.3,44.0,19.0,7.0,3.4,07:18 AM,08:01 PM
2019-08-21,East,3.0,10.3,47.0,19.0,7.0,3.3,07:18 AM,08:00 PM
2019-08-22,East,3.0,7.6,67.0,17.0,8.0,26.4,07:19 AM,07:59 PM
2019-08-23,East,3.0,6.2,75.0,18.0,10.0,46.2,07:19 AM,07:58 PM
2019-08-24,East,4.0,8.9,67.0,19.0,10.0,32.0,07:19 AM,07:58 PM
2019-08-25,East,4.0,10.2,46.0,19.0,9.0,12.3,07:19 AM,07:57 PM
2019-08-26,East,4.0,7.5,76.0,19.0,10.0,7.6,07:20 AM,07:56 PM
2019-08-27,East,4.0,10.2,42.0,20.0,9.0,6.3,07:20 AM,07:55 PM
2019-08-28,East,4.0,10.2,46.0,20.0,9.0,1.9,07:20 AM,07:54 PM
2019-08-29,East,4.0,10.2,44.0,20.0,8.0,1.6,07:20 AM,07:54 PM
2019-08-30,East,3.0,10.2,44.0,19.0,7.0,1.7,07:21 AM,07:53 PM
2019-08-31,East,4.0,10.2,32.0,22.0,7.0,0.5,07:21 AM,07:52 PM
2019-09-01,East,4.0,10.2,34.0,21.0,7.0,0.5,07:21 AM,07:51 PM
2019-09-02,East,4.0,11.6,30.0,19.0,8.0,0.4,07:21 AM,07:50 PM
2019-09-03,East,3.0,8.9,52.0,18.0,7.0,9.4,07:21 AM,07:49 PM
2019-09-04,East,3.0,8.9,58.0,18.0,9.0,8.9,07:22 AM,07:49 PM
2019-09-05,East,4.0,10.2,47.0,18.0,9.0,11.0,07:22 AM,07:48 PM
2019-09-06,East,4.0,10.2,35.0,19.0,8.0,0.5,07:22 AM,07:47 PM
2019-09-07,East,4.0,10.2,35.0,20.0,8.0,7.6,07:22 AM,07:46 PM
2019-09-08,East,3.0,8.9,63.0,18.0,8.0,17.3,07:22 AM,07:45 PM
2019-09-09,East,3.0,6.1,75.0,17.0,9.0,16.5,07:23 AM,07:44 PM
2019-09-10,East,3.0,6.1,75.0,16.0,9.0,18.0,07:23 AM,07:43 PM
2019-09-11,East,3.0,10.2,58.0,17.0,8.0,11.6,07:23 AM,07:42 PM
2019-09-12,East,3.0,8.8,51.0,16.0,9.0,14.2,07:23 AM,07:42 PM
2019-09-13,East,3.0,6.1,65.0,16.0,9.0,22.7,07:23 AM,07:41 PM
2019-09-14,East,3.0,7.5,70.0,16.0,9.0,7.6,07:24 AM,07:40 PM
2019-09-15,East,2.0,10.2,78.0,0.0,0.0,0.5,07:24 AM,07:39 PM
2019-09-16,East,1.0,7.5,58.0,17.0,0.0,13.8,07:24 AM,07:38 PM
2019-09-17,East,4.0,10.2,58.0,20.0,8.0,9.5,07:24 AM,07:37 PM
2019-09-18,East,3.0,6.1,72.0,17.0,9.0,19.0,07:24 AM,07:36 PM
2019-09-19,East,4.0,6.1,72.0,19.0,9.0,14.5,07:24 AM,07:35 PM
2019-09-20,East,4.0,11.6,33.0,23.0,8.0,1.3,07:25 AM,07:34 PM
2019-09-21,East,4.0,11.6,38.0,20.0,8.0,0.7,07:25 AM,07:33 PM
2019-09-22,East,4.0,10.2,51.0,22.0,8.0,1.5,07:25 AM,07:33 PM
2019-09-23,East,4.0,7.4,64.0,19.0,8.0,4.7,07:25 AM,07:32 PM
2019-09-24,East,4.0,8.8,62.0,20.0,8.0,12.1,07:25 AM,07:31 PM
2019-09-25,East,3.0,6.0,82.0,18.0,10.0,22.5,07:26 AM,07:30 PM
2019-09-26,East,4.0,8.8,53.0,19.0,10.0,16.5,07:26 AM,07:29 PM
2019-09-27,East,4.0,10.2,41.0,21.0,8.0,1.9,07:26 AM,07:28 PM
2019-09-28,East,4.0,7.4,58.0,19.0,9.0,15.7,07:26 AM,07:27 PM
2019-09-29,East,3.0,6.0,67.0,12.0,10.0,7.1,07:27 AM,07:26 PM
2019-09-30,East,3.0,6.0,84.0,16.0,10.0,3.9,07:27 AM,07:25 PM
2019-10-01,East,4.0,8.8,55.0,24.0,10.0,7.3,07:27 AM,07:25 PM
2019-10-02,East,4.0,7.4,74.0,24.0,11.0,6.8,07:27 AM,07:24 PM
2019-10-03,East,4.0,8.8,62.0,24.0,9.0,5.0,07:27 AM,07:23 PM
2019-10-04,East,4.0,7.4,75.0,22.0,10.0,15.3,07:28 AM,07:22 PM
2019-10-05,East,4.0,7.4,74.0,24.0,11.0,10.2,07:28 AM,07:21 PM
2019-10-06,East,5.0,11.6,34.0,24.0,9.0,0.6,07:28 AM,07:20 PM
2019-10-07,East,5.0,11.6,52.0,23.0,10.0,0.3,07:28 AM,07:19 PM
2019-10-08,East,4.0,8.8,61.0,21.0,9.0,0.7,07:29 AM,07:19 PM
2019-10-09,East,4.0,10.2,49.0,23.0,8.0,2.0,07:29 AM,07:18 PM
2019-10-10,East,4.0,10.2,65.0,23.0,14.0,11.2,07:29 AM,07:17 PM
2019-10-11,East,4.0,8.8,73.0,24.0,11.0,9.4,07:29 AM,07:16 PM
2019-10-12,East,4.0,7.3,75.0,21.0,10.0,6.9,07:30 AM,07:15 PM
2019-10-13,East,4.0,8.8,60.0,25.0,10.0,4.8,07:30 AM,07:15 PM
2019-10-14,East,4.0,8.8,64.0,24.0,10.0,4.4,07:30 AM,07:14 PM
2019-10-15,East,4.0,10.2,60.0,24.0,11.0,3.8,07:31 AM,07:13 PM
2019-10-16,East,4.0,10.2,63.0,20.0,11.0,6.2,07:31 AM,07:12 PM
2019-10-17,East,3.0,7.3,74.0,17.0,11.0,40.4,07:31 AM,07:12 PM
2019-10-18,East,4.0,8.7,71.0,20.0,10.0,8.7,07:32 AM,07:11 PM
2019-10-19,East,4.0,8.7,71.0,23.0,11.0,12.0,07:32 AM,07:10 PM
2019-10-20,East,4.0,10.2,34.0,22.0,12.0,0.1,07:32 AM,07:09 PM
2019-10-21,East,4.0,11.6,40.0,24.0,10.0,2.6,07:33 AM,07:09 PM
2019-10-22,East,2.0,10.2,82.0,0.0,20.0,2.6,07:33 AM,07:08 PM
2019-10-23,East,4.0,10.2,58.0,23.0,10.0,5.1,07:33 AM,07:07 PM
2019-10-24,East,4.0,7.3,76.0,22.0,10.0,19.8,07:34 AM,07:07 PM
2019-10-25,East,4.0,7.3,66.0,21.0,10.0,22.3,07:34 AM,07:06 PM
2019-10-26,East,4.0,5.9,79.0,21.0,10.0,15.8,07:34 AM,07:06 PM
2019-10-27,East,4.0,7.3,59.0,22.0,10.0,16.1,07:35 AM,07:05 PM
2019-10-28,East,4.0,10.2,57.0,21.0,15.0,20.6,07:35 AM,07:04 PM
2019-10-29,East,4.0,8.7,59.0,22.0,14.0,15.1,07:36 AM,07:04 PM
2019-10-30,East,4.0,7.3,68.0,23.0,11.0,23.6,07:36 AM,07:03 PM
2019-10-31,East,3.0,5.8,72.0,19.0,11.0,16.2,07:37 AM,07:03 PM
2019-11-01,East,3.0,10.2,52.0,17.0,7.0,2.0,07:37 AM,07:02 PM
2019-11-02,East,3.0,10.2,67.0,16.0,8.0,10.3,07:37 AM,07:02 PM
2019-11-03,East,3.0,11.6,42.0,15.0,7.0,0.5,07:38 AM,07:01 PM
2019-11-04,East,3.0,10.2,43.0,17.0,8.0,7.6,07:38 AM,07:01 PM
2019-11-05,East,3.0,10.2,56.0,17.0,8.0,6.9,07:39 AM,07:00 PM
2019-11-06,East,3.0,11.6,28.0,17.0,8.0,0.3,07:39 AM,07:00 PM
2019-11-07,East,5.0,11.6,18.0,21.0,7.0,0.0,07:40 AM,07:00 PM
2019-11-08,East,4.0,11.2,19.0,17.0,7.0,0.0,07:40 AM,06:59 PM
2019-11-09,East,3.0,11.2,41.0,17.0,7.0,0.3,07:41 AM,06:59 PM
2019-11-10,East,3.0,11.2,34.0,19.0,7.0,0.2,07:41 AM,06:58 PM
2019-11-11,East,5.0,11.2,20.0,20.0,9.0,0.2,07:42 AM,06:58 PM
2019-11-12,East,3.0,10.1,37.0,16.0,6.0,0.4,07:42 AM,06:58 PM
2019-11-13,East,3.0,10.1,38.0,15.0,6.0,0.1,07:43 AM,06:58 PM
2019-11-14,East,3.0,11.1,36.0,17.0,6.0,1.1,07:44 AM,06:57 PM
2019-11-15,East,3.0,7.1,60.0,14.0,8.0,5.3,07:44 AM,06:57 PM
2019-11-16,East,3.0,7.1,74.0,16.0,8.0,10.6,07:45 AM,06:57 PM
2019-11-17,East,3.0,10.1,51.0,17.0,8.0,2.5,07:45 AM,06:57 PM
2019-11-18,East,3.0,11.1,55.0,18.0,8.0,4.7,07:46 AM,06:57 PM
2019-11-19,East,3.0,10.1,65.0,18.0,9.0,6.0,07:46 AM,06:56 PM
2019-11-20,East,3.0,10.1,54.0,19.0,9.0,1.6,07:47 AM,06:56 PM
2019-11-21,East,5.0,11.1,9.0,20.0,9.0,0.0,07:48 AM,06:56 PM
2019-11-22,East,5.0,11.1,3.0,20.0,9.0,0.0,07:48 AM,06:56 PM
2019-11-23,East,5.0,11.1,5.0,20.0,8.0,0.0,07:49 AM,06:56 PM
2019-11-24,East,3.0,8.6,33.0,19.0,8.0,0.4,07:49 AM,06:56 PM
2019-11-25,East,4.0,11.1,27.0,21.0,9.0,0.3,07:50 AM,06:56 PM
2019-11-26,East,3.0,11.1,27.0,19.0,9.0,0.1,07:51 AM,06:56 PM
2019-11-27,East,6.0,11.1,3.0,22.0,17.0,0.0,07:51 AM,06:56 PM
2019-11-28,East,5.0,11.0,1.0,21.0,10.0,0.0,07:52 AM,06:56 PM
2019-11-29,East,5.0,11.0,16.0,20.0,9.0,0.1,07:52 AM,06:56 PM
2019-11-30,East,5.0,11.0,14.0,21.0,9.0,0.1,07:53 AM,06:56 PM
2019-12-01,East,5.0,11.0,4.0,19.0,10.0,0.0,07:54 AM,06:56 PM
2019-12-02,East,4.0,11.0,22.0,19.0,8.0,0.0,07:54 AM,06:57 PM
2019-12-03,East,5.0,11.0,10.0,22.0,7.0,0.0,07:55 AM,06:57 PM
2019-12-04,East,5.0,11.0,2.0,22.0,8.0,0.0,07:55 AM,06:57 PM
2019-12-05,East,5.0,11.0,5.0,21.0,7.0,0.0,07:56 AM,06:57 PM
2019-12-06,East,5.0,11.0,3.0,21.0,7.0,0.0,07:57 AM,06:57 PM
2019-12-07,East,4.0,11.0,2.0,21.0,5.0,0.0,07:57 AM,06:58 PM
2019-12-08,East,5.0,11.0,3.0,21.0,7.0,0.0,07:58 AM,06:58 PM
2019-12-09,East,5.0,11.0,3.0,20.0,8.0,0.0,07:58 AM,06:58 PM
2019-12-10,East,5.0,11.0,5.0,20.0,8.0,0.0,07:59 AM,06:58 PM
2019-12-11,East,4.0,10.6,18.0,16.0,6.0,0.0,08:00 AM,06:59 PM
2019-12-12,East,4.0,10.6,6.0,21.0,7.0,0.0,08:00 AM,06:59 PM
2019-12-13,East,4.0,10.6,3.0,20.0,8.0,0.0,08:01 AM,06:59 PM
2019-12-14,East,4.0,11.0,1.0,21.0,7.0,0.0,08:01 AM,07:00 PM
2019-12-15,East,2.0,11.0,8.0,0.0,10.0,0.0,08:02 AM,07:00 PM
2019-12-16,East,4.0,11.0,4.0,19.0,7.0,0.0,08:02 AM,07:01 PM
2019-12-17,East,4.0,11.0,8.0,16.0,6.0,0.0,08:03 AM,07:01 PM
2019-12-18,East,3.0,10.1,37.0,15.0,6.0,0.1,08:04 AM,07:02 PM
2019-12-19,East,4.0,11.0,8.0,17.0,5.0,0.0,08:04 AM,07:02 PM
2019-12-20,East,3.0,11.0,15.0,16.0,7.0,0.0,08:05 AM,07:02 PM
2019-12-21,East,3.0,11.0,24.0,15.0,8.0,0.5,08:05 AM,07:03 PM
2019-12-22,East,2.0,8.5,60.0,12.0,6.0,2.7,08:06 AM,07:03 PM
2019-12-23,East,4.0,11.0,22.0,18.0,5.0,0.1,08:06 AM,07:04 PM
2019-12-24,East,4.0,11.0,6.0,20.0,7.0,0.0,08:07 AM,07:05 PM
2019-12-25,East,4.0,11.0,4.0,19.0,7.0,0.0,08:07 AM,07:05 PM
2019-12-26,East,4.0,11.0,4.0,20.0,7.0,0.0,08:07 AM,07:06 PM
2019-12-27,East,3.0,11.0,16.0,19.0,8.0,0.1,08:08 AM,07:06 PM
2019-12-28,East,4.0,11.0,8.0,18.0,8.0,0.0,08:08 AM,07:07 PM
2019-12-29,East,4.0,11.0,17.0,18.0,7.0,0.0,08:09 AM,07:07 PM
2019-12-30,East,4.0,11.0,7.0,17.0,7.0,0.0,08:09 AM,07:08 PM
2019-12-31,East,5.0,11.0,4.0,20.0,8.0,0.0,08:09 AM,07:09 PM
2020-01-01,East,4.0,11.0,9.0,17.0,7.0,0.0,08:10 AM,07:09 PM
2020-01-02,East,4.0,11.0,13.0,14.0,7.0,0.0,08:10 AM,07:10 PM
2020-01-03,East,3.0,10.1,23.0,16.0,6.0,0.0,08:10 AM,07:10 PM
2020-01-04,East,4.0,11.0,11.0,13.0,6.0,0.0,08:11 AM,07:11 PM
2020-01-05,East,4.0,11.0,4.0,20.0,5.0,0.0,08:11 AM,07:12 PM
2020-01-06,East,4.0,11.0,6.0,19.0,8.0,0.0,08:11 AM,07:12 PM
2020-01-07,East,3.0,8.6,31.0,15.0,7.0,0.0,08:11 AM,07:13 PM
2020-01-08,East,4.0,11.0,3.0,20.0,4.0,0.0,08:12 AM,07:14 PM
2020-01-09,East,5.0,11.0,2.0,21.0,7.0,0.0,08:12 AM,07:14 PM
2020-01-10,East,5.0,11.0,1.0,20.0,9.0,0.0,08:12 AM,07:15 PM
2020-01-11,East,4.0,11.0,4.0,18.0,8.0,0.0,08:12 AM,07:16 PM
2020-01-12,East,4.0,11.0,4.0,20.0,7.0,0.0,08:12 AM,07:16 PM
2020-01-13,East,4.0,11.1,7.0,19.0,8.0,0.0,08:12 AM,07:17 PM
2020-01-14,East,5.0,11.1,5.0,20.0,8.0,0.0,08:13 AM,07:18 PM
2020-01-15,East,5.0,11.1,4.0,21.0,8.0,0.0,08:13 AM,07:18 PM
2020-01-16,East,4.0,11.1,13.0,19.0,7.0,0.0,08:13 AM,07:19 PM
2020-01-17,East,4.0,11.1,25.0,17.0,6.0,0.4,08:13 AM,07:20 PM
2020-01-18,East,3.0,11.1,33.0,18.0,8.0,2.3,08:13 AM,07:20 PM
2020-01-19,East,3.0,8.6,69.0,14.0,9.0,15.1,08:13 AM,07:21 PM
2020-01-20,East,2.0,10.1,59.0,12.0,7.0,2.5,08:13 AM,07:21 PM
2020-01-21,East,3.0,11.1,25.0,16.0,3.0,0.2,08:13 AM,07:22 PM
2020-01-22,East,4.0,11.1,7.0,18.0,5.0,0.0,08:12 AM,07:23 PM
2020-01-23,East,3.0,11.1,33.0,16.0,6.0,3.0,08:12 AM,07:23 PM
2020-01-24,East,3.0,7.1,72.0,14.0,7.0,2.2,08:12 AM,07:24 PM
2020-01-25,East,4.0,11.1,29.0,16.0,6.0,0.1,08:12 AM,07:25 PM
2020-01-26,East,3.0,10.1,29.0,16.0,6.0,0.3,08:12 AM,07:25 PM
2020-01-27,East,4.0,11.1,20.0,17.0,7.0,0.1,08:12 AM,07:26 PM
2020-01-28,East,4.0,11.1,11.0,17.0,7.0,0.0,08:12 AM,07:26 PM
2020-01-29,East,4.0,11.2,6.0,16.0,7.0,0.0,08:11 AM,07:27 PM
2020-01-30,East,4.0,11.2,5.0,16.0,6.0,0.0,08:11 AM,07:28 PM
2020-01-31,East,4.0,11.2,25.0,15.0,7.0,0.0,08:11 AM,07:28 PM
2020-02-01,East,2.0,10.1,34.0,12.0,6.0,1.5,08:11 AM,07:29 PM
2020-02-02,East,3.0,11.2,36.0,18.0,7.0,0.8,08:10 AM,07:29 PM
2020-02-03,East,4.0,11.2,7.0,16.0,8.0,0.0,08:10 AM,07:30 PM
2020-02-04,East,3.0,11.2,29.0,16.0,8.0,0.3,08:10 AM,07:30 PM
2020-02-05,East,3.0,10.1,38.0,16.0,7.0,0.5,08:09 AM,07:31 PM
2020-02-06,East,4.0,11.2,25.0,18.0,6.0,0.0,08:09 AM,07:32 PM
2020-02-07,East,4.0,11.2,23.0,19.0,7.0,0.0,08:08 AM,07:32 PM
2020-02-08,East,5.0,11.3,3.0,21.0,9.0,0.0,08:08 AM,07:33 PM
2020-02-09,East,5.0,11.3,2.0,22.0,9.0,0.0,08:08 AM,07:33 PM
2020-02-10,East,5.0,11.3,2.0,24.0,10.0,0.0,08:07 AM,07:34 PM
2020-02-11,East,5.0,11.3,3.0,22.0,10.0,0.0,08:07 AM,07:34 PM
2020-02-12,East,4.0,11.3,3.0,19.0,8.0,0.0,08:06 AM,07:35 PM
2020-02-13,East,4.0,11.3,4.0,18.0,8.0,0.0,08:06 AM,07:35 PM
2020-02-14,East,3.0,10.1,37.0,19.0,7.0,2.2,08:05 AM,07:35 PM
2020-02-15,East,4.0,11.3,21.0,21.0,7.0,0.1,08:05 AM,07:36 PM
2020-02-16,East,5.0,11.3,2.0,24.0,9.0,0.0,08:04 AM,07:36 PM
2020-02-17,East,5.0,11.3,0.0,25.0,11.0,0.0,08:04 AM,07:37 PM
2020-02-18,East,6.0,11.3,0.0,27.0,12.0,0.0,08:03 AM,07:37 PM
2020-02-19,East,5.0,11.4,0.0,24.0,12.0,0.0,08:02 AM,07:38 PM
2020-02-20,East,5.0,11.4,6.0,23.0,8.0,0.0,08:02 AM,07:38 PM
